"kommunenr_2024","år","y1_predikert","y1_nedre","y1_ovre","n_bootstrap_ok"
"1101",2050,1278.85953069625,1022.69805601001,1534.07478936978,60
"1103",2026,5109.24380200243,5084.30068884732,5121.19289272707,60
"1103",2027,5138.26656261995,5100.35691796994,5157.92200181331,60
"1103",2028,5177.56700691931,5124.09778736708,5207.29638580847,60
"1103",2029,5228.54366233413,5156.48889881952,5271.25660042478,60
"1103",2030,5292.42302940622,5198.3426113568,5351.41165546756,60
"1103",2031,5370.83423180666,5250.42455088939,5449.97270048281,60
"1103",2032,5459.80551466777,5307.96133640344,5561.99952074005,60
"1103",2033,5566.45173263897,5377.12523339377,5696.77982219775,60
"1103",2034,5686.28527990403,5454.92074291638,5848.67700554193,60
"1103",2035,5823.19183498611,5543.73430365979,6022.89900593515,60
"1103",2036,5979.84902086239,5645.10880310789,6223.18597453941,60
"1103",2037,6138.44517295591,5747.69760593793,6426.26418506176,60
"1103",2038,6323.97115826845,5866.99145976698,6665.35851658016,60
"1103",2039,6519.7371824868,5992.4293005268,6918.57322011458,60
"1103",2040,6732.92699056214,6128.37669531713,7195.62532690058,60
"1103",2041,6966.82237503075,6276.65619187612,7501.20703324248,60
"1103",2042,7192.53181401639,6419.67134346246,7796.31991026538,60
"1103",2043,7452.02406720202,6582.75712805148,8137.99029162032,60
"1103",2044,7730.84939343092,6756.99930860067,8507.24906112214,60
"1103",2045,8022.78486039804,6938.54555812022,8896.55200271481,60
"1103",2046,8334.66440865758,7131.34799460678,9314.62312935219,60
"1103",2047,8646.74637752681,7323.7144093265,9734.0383671111,60
"1103",2048,8981.53617174317,7528.79082888447,10186.3889213651,60
"1103",2049,9343.64806983721,7749.07823226793,10678.526525692,60
"1103",2050,9725.75175990029,7980.15384586077,11200.4330840159,60
"1106",2026,1202.89168342854,1200.09588939006,1204.63513833405,60
"1106",2027,1211.62954597674,1207.09013595348,1214.44615984468,60
"1106",2028,1223.4257179044,1216.29103074469,1227.74295957407,60
"1106",2029,1237.17335469172,1226.85608612885,1243.27744048987,60
"1106",2030,1254.41845480611,1239.89136880402,1263.26817174465,60
"1106",2031,1275.30889109163,1255.47314109966,1287.91037099672,60
"1106",2032,1296.91694278361,1271.62671769003,1313.41883225251,60
"1106",2033,1325.33498337667,1292.37062690378,1347.30276785582,60
"1106",2034,1354.36151438251,1313.58685331676,1382.1862452996,60
"1106",2035,1389.2063787894,1338.66954729263,1424.78636285953,60
"1106",2036,1427.81268432774,1366.24679137751,1472.39479216261,60
"1106",2037,1465.38463203612,1393.19909245031,1518.64828533918,60
"1106",2038,1512.01948818802,1425.9885165474,1576.95393487147,60
"1106",2039,1561.25324752909,1460.42438189669,1638.67272562756,60
"1106",2040,1614.56777692184,1497.40919026492,1705.49486699982,60
"1106",2041,1670.10502708427,1535.7621462781,1775.36033778933,60
"1106",2042,1725.212599831,1573.82361425013,1844.7382728352,60
"1106",2043,1787.80096632807,1616.49081117465,1924.2210402352,60
"1106",2044,1855.61858541149,1662.32957115586,2010.86670709001,60
"1106",2045,1925.8077288907,1709.54189389512,2100.8820202778,60
"1106",2046,1998.83068253701,1758.3961561264,2194.91258107485,60
"1106",2047,2073.33551066797,1808.07056905204,2291.12456605026,60
"1106",2048,2153.04455482974,1860.78467694357,2394.64045615337,60
"1106",2049,2245.67685190286,1921.10271061979,2516.174876105,60
"1106",2050,2339.55048246821,1981.99933742924,2639.73118440435,60
"1108",2026,2056.08820869176,2049.01252082102,2073.96229887994,60
"1108",2027,2076.60087980506,2065.22253526889,2101.81303684094,60
"1108",2028,2101.52760127563,2084.8381539302,2135.10011521585,60
"1108",2029,2131.65206923694,2108.35884149951,2175.43584731851,60
"1108",2030,2167.19725848075,2135.89446703662,2222.58527884025,60
"1108",2031,2209.49546042208,2168.29043671533,2278.35130720866,60
"1108",2032,2257.42314351648,2204.75908350647,2341.30616179817,60
"1108",2033,2311.81979366553,2245.80849274836,2412.61687177099,60
"1108",2034,2373.02420742721,2291.62932019796,2492.78214301552,60
"1108",2035,2439.49445501585,2341.18854644122,2579.78371366174,60
"1108",2036,2514.89894559633,2396.81399354432,2678.60674281646,60
"1108",2037,2596.73594233056,2456.82336148602,2785.97174138107,60
"1108",2038,2685.18884416655,2521.26060586753,2902.21066814006,60
"1108",2039,2781.3481869516,2590.76900993919,3028.8748425849,60
"1108",2040,2885.32735952848,2665.35275904395,3166.20873635024,60
"1108",2041,2994.51110641272,2743.32607266942,3311.4090547856,60
"1108",2042,3113.71411636441,2827.6254446794,3474.17051999119,60
"1108",2043,3238.58055257388,2915.48858446854,3645.48995565063,60
"1108",2044,3371.98397187457,3008.61258523877,3829.71307293168,60
"1108",2045,3521.36085400194,3111.43903584251,4038.13178929717,60
"1108",2046,3667.09625461969,3211.95182304595,4237.07475329025,60
"1108",2047,3829.63604222544,3322.48718243567,4460.19153100059,60
"1108",2048,3997.16284805871,3435.80938355134,4691.13164197736,60
"1108",2049,4178.63328782516,3557.20705799915,4942.79893338449,60
"1108",2050,4370.17674285309,3684.24910527247,5209.77780613529,60
"1111",2026,171.184130683962,170.553685070793,171.663170997291,60
"1111",2027,172.070545454172,171.028417684991,172.874569478259,60
"1111",2028,173.237539986431,171.67199505131,174.461402089749,60
"1111",2029,175.120547107451,172.769442140516,176.989029165106,60
"1111",2030,177.443657147083,174.130663140769,180.114019714921,60
"1111",2031,180.749378643525,176.095706969064,184.56128467865,60
"1111",2032,183.968091105235,177.976293833964,188.930377556004,60
"1111",2033,188.684965327613,180.775151510582,195.333303761735,60
"1111",2034,193.834574167865,183.809518158121,202.369639432174,60
"1111",2035,198.541102781177,186.53928380205,208.849614021285,60
"1111",2036,208.094004469819,192.193905992141,222.02736123394,60
"1111",2037,214.238059825731,195.726956263245,230.594020395519,60
"1111",2038,223.126567363484,200.861194435314,243.050290047847,60
"1111",2039,232.872597515678,206.454956937349,256.800341614627,60
"1111",2040,242.733916499703,212.043187387284,270.828908966097,60
"1111",2041,253.502706848275,218.114537615371,286.238047313426,60
"1111",2042,263.309463207332,223.566444653065,300.365242666521,60
"1111",2043,275.919506927764,230.555389535074,318.663368616539,60
"1111",2044,286.882205253494,236.539499120717,334.674529580409,60
"1111",2045,298.958935702177,243.093189769175,352.417985355053,60
"1111",2046,309.786532414967,248.906757220404,368.39117015645,60
"1111",2047,324.57307812901,256.816024030083,390.402303033142,60
"1111",2048,334.894115293404,262.235751924262,405.802729217736,60
"1111",2049,347.662292442162,268.910373329547,425.004062510252,60
"1111",2050,364.216251597747,277.555256120482,450.074941164342,60
"1112",2026,210.565529495667,209.561420552305,210.948418185746,60
"1112",2027,209.642859087469,208.16053212548,210.282225536156,60
"1112",2028,208.888377659306,206.921177604172,209.810289035934,60
"1112",2029,208.445953492387,205.950334751009,209.702517047144,60
"1112",2030,208.594092263085,205.382350396704,210.287559272521,60
"1112",2031,210.662999169895,206.064231839734,213.202363725405,60
"1112",2032,211.18833280938,205.637162529528,214.282920234868,60
"1112",2033,212.258691873529,205.564394862054,216.106490451764,60
"1112",2034,214.522328607805,206.244893762816,219.481056550897,60
"1112",2035,218.951082313052,208.283978076121,225.714307265943,60
"1112",2036,224.46124201688,210.9603352094,233.450410360927,60
"1112",2037,226.43470832653,211.461664373411,236.481218274816,60
"1112",2038,233.040823499116,214.780814692895,245.474076351704,60
"1112",2039,241.008694634441,218.876875254579,256.142404557431,60
"1112",2040,246.124929114113,221.246834509146,263.174181841951,60
"1112",2041,255.630023220013,226.20010089775,275.915434547267,60
"1112",2042,265.263245531107,231.174512894125,289.312417183812,60
"1112",2043,270.366593654163,233.486205708523,296.552589810135,60
"1112",2044,282.478770557241,239.827165194054,313.473432353523,60
"1112",2045,292.830043774301,245.120437646638,328.031711184499,60
"1112",2046,300.519874102835,248.869260239721,338.931126313294,60
"1112",2047,313.170182147037,255.376160365613,356.839805347316,60
"1112",2048,318.957306669461,258.020619602284,365.120272192988,60
"1112",2049,335.911620053148,266.820219975419,389.280745927143,60
"1112",2050,343.253163236291,270.290561691841,399.81799930081,60
"1114",2026,136.238591868962,136.086785151648,136.456044144476,60
"1114",2027,136.312938490171,136.020647529931,136.666186096327,60
"1114",2028,137.151795885917,136.525590613002,137.844312388515,60
"1114",2029,138.099810412096,137.040159101892,139.174474075646,60
"1114",2030,139.588657882705,137.966120179626,141.203003785126,60
"1114",2031,140.347239968428,138.417878391081,142.263929727696,60
"1114",2032,143.089479801166,140.200144138296,145.930645580941,60
"1114",2033,146.753575633605,142.586215418941,150.8108510599,60
"1114",2034,149.097009833126,144.1118370093,153.929848198171,60
"1114",2035,152.957715935321,146.632822334074,159.052895545512,60
"1114",2036,156.985497568491,149.265571030906,164.403698757883,60
"1114",2037,161.386064429494,152.141631374676,170.257627269419,60
"1114",2038,166.636383402106,155.558122941384,177.26607596443,60
"1114",2039,173.061228190289,159.707671768485,185.889540294464,60
"1114",2040,178.773697315871,163.417531105692,193.547601854898,60
"1114",2041,185.763815022081,167.904603347775,202.98865617367,60
"1114",2042,192.48889984838,172.218715739615,212.086212777052,60
"1114",2043,198.241986145241,175.951622292156,219.826446973929,60
"1114",2044,208.233164182064,182.221562691335,233.54095200103,60
"1114",2045,215.173824537313,186.647731834621,242.989873716277,60
"1114",2046,224.838322501082,192.673823952201,256.333811012931,60
"1114",2047,233.587099167942,198.135909144337,268.414403180497,60
"1114",2048,240.5150533732,202.515206633372,277.910223228355,60
"1114",2049,255.819699928592,211.737504831124,299.534579809778,60
"1114",2050,262.352677714447,215.850663976913,308.51528584669,60
"1119",2026,620.841054083662,618.355783225913,625.151945761307,60
"1119",2027,624.771574364302,620.818313038785,630.916231476279,60
"1119",2028,630.791340836562,624.752586386604,639.078070702462,60
"1119",2029,638.743041125173,630.034300179789,649.4724125987,60
"1119",2030,647.483139687892,635.894323761032,661.223759170418,60
"1119",2031,657.76368810232,642.809589664255,675.130850243669,60
"1119",2032,670.494860664482,651.363647485515,692.302864181089,60
"1119",2033,686.225891955247,661.89923350871,713.031109296113,60
"1119",2034,704.287670442867,673.963265529455,736.500814486409,60
"1119",2035,723.358182884942,686.710925840232,761.245064785766,60
"1119",2036,744.243373984119,700.657127266491,788.289513335825,60
"1119",2037,766.807067699595,715.688029822396,817.690933699184,60
"1119",2038,792.866008421179,732.923914178129,852.151044297243,60
"1119",2039,823.293383383745,752.861502755933,892.584251900275,60
"1119",2040,852.774360739534,772.216790036765,931.777472216906,60
"1119",2041,882.551652051131,791.755858045516,971.407102584177,60
"1119",2042,916.503748969669,813.831851679807,1016.87189552937,60
"1119",2043,953.778774548736,837.880203016181,1067.07385702648,60
"1119",2044,994.602166983477,864.003815122927,1122.33132130726,60
"1119",2045,1033.41409208249,888.896752749607,1174.86058820833,60
"1119",2046,1072.39378891109,913.839475117832,1227.71730940707,60
"1119",2047,1117.15574144342,942.126966665735,1288.84894643245,60
"1119",2048,1158.20288927957,968.204085972901,1344.79671401431,60
"1119",2049,1211.62772565464,1001.35633145078,1418.56780672854,60
"1119",2050,1264.5584471456,1034.13013899913,1491.81645000138,60
"1120",2026,786.864187207567,780.447130428813,790.260941053276,60
"1120",2027,791.431955632906,782.34107596177,796.682134794786,60
"1120",2028,798.131319831533,786.151194874779,805.753714778972,60
"1120",2029,807.058796553134,791.7632351115,817.61947040515,60
"1120",2030,818.472595203271,798.991273013858,832.635841175619,60
"1120",2031,829.778137838997,806.176022521325,847.434099013068,60
"1120",2032,844.500659772448,815.385363996712,866.625275619582,60
"1120",2033,860.856193328282,825.631214604102,887.889786605227,60
"1120",2034,880.1961969099,837.852757543607,913.031684492691,60
"1120",2035,901.866646512928,851.633496616151,941.201198749347,60
"1120",2036,924.682319411774,866.230738898046,970.826792305312,60
"1120",2037,949.090217364477,881.90355449642,1002.52363514667,60
"1120",2038,975.439709682663,898.860291073893,1036.77143523926,60
"1120",2039,1005.49840693064,918.169917766811,1075.97961828644,60
"1120",2040,1038.62643866029,939.400635074755,1119.33766087477,60
"1120",2041,1070.57145636943,959.965436823409,1161.06683229895,60
"1120",2042,1106.82289249993,983.165070188263,1208.67793078575,60
"1120",2043,1143.32855584254,1006.56536721037,1256.62437933649,60
"1120",2044,1185.14098958852,1033.15056252367,1311.90534826678,60
"1120",2045,1232.57061007925,1063.05672453002,1375.0317065646,60
"1120",2046,1281.64397833514,1093.90046978647,1440.54374908385,60
"1120",2047,1336.91712966342,1128.32773364612,1514.84969928537,60
"1120",2048,1395.20251057613,1164.41869294999,1593.57384150742,60
"1120",2049,1459.52067783054,1203.88298531824,1681.04648469936,60
"1120",2050,1538.63077919213,1251.6620825868,1789.88366694923,60
"1121",2026,625.222254768551,622.478319226825,627.532406387211,60
"1121",2027,631.360713410907,627.096373172753,634.951113275512,60
"1121",2028,639.466481790806,633.164350206692,644.778431740854,60
"1121",2029,649.197457942817,640.443150994217,656.590503170311,60
"1121",2030,660.223943320244,648.700392741602,669.977545083935,60
"1121",2031,673.963531676752,658.864790168735,686.786772594504,60
"1121",2032,689.248275441946,670.152349566615,705.523904766225,60
"1121",2033,705.661363593395,682.289548983389,725.647764464652,60
"1121",2034,725.7120282086,696.887820761136,750.474257887812,60
"1121",2035,748.171117592349,713.141371939188,778.410914845791,60
"1121",2036,773.003214297451,731.015233587904,809.431762670356,60
"1121",2037,799.368419961944,749.956583106759,842.440583587233,60
"1121",2038,827.024920919131,769.8029413657,877.123579580188,60
"1121",2039,859.983275171431,793.040487954922,918.925931080312,60
"1121",2040,895.884875634606,818.158450467101,964.721251313656,60
"1121",2041,930.990106334157,842.821609794711,1009.43803197978,60
"1121",2042,970.907358725663,870.478102088945,1060.75420777218,60
"1121",2043,1011.40498498547,898.486815363915,1112.92084769672,60
"1121",2044,1057.9411324047,930.154689708583,1173.50469820836,60
"1121",2045,1102.345278096,960.517171451285,1231.20256648168,60
"1121",2046,1152.35864521308,994.209843640322,1296.82773909087,60
"1121",2047,1202.44526039782,1027.91268768134,1362.65404035522,60
"1121",2048,1258.40028448894,1065.01281085902,1436.9107597182,60
"1121",2049,1316.44241476655,1103.26568549367,1514.28971171324,60
"1121",2050,1377.05735987954,1142.95156430528,1595.49625313918,60
"1122",2026,460.418520312336,457.87386027801,461.548874641114,60
"1122",2027,461.072147285668,457.308992410704,462.932410783721,60
"1122",2028,463.304780047765,457.967147237685,466.127504188002,60
"1122",2029,465.994915691735,458.929339931821,469.825746441967,60
"1122",2030,469.289276734931,460.441072993705,474.217799572384,60
"1122",2031,474.95660827218,463.763059465564,481.444824191015,60
"1122",2032,481.186929518447,467.308413094575,489.3291061216,60
"1122",2033,490.252678438042,472.351438262211,500.641900166506,60
"1122",2034,500.066662068254,477.8427241871,512.854334750153,60
"1122",2035,510.204152802436,483.586953150908,525.439621139189,60
"1122",2036,522.800888118441,490.804533688073,541.087655183056,60
"1122",2037,537.529868719183,499.402078078715,559.399865525334,60
"1122",2038,553.806850228329,509.239217368858,579.646545435045,60
"1122",2039,573.062971365089,520.905792702769,603.65092118291,60
"1122",2040,592.015681397386,532.412549997693,627.277694573437,60
"1122",2041,612.505198449642,544.853798856548,652.863693156567,60
"1122",2042,637.27688943898,559.849536958951,683.928419616463,60
"1122",2043,661.053755453406,574.250226284958,713.837556096592,60
"1122",2044,690.718299220346,592.073989267819,751.450684546414,60
"1122",2045,719.695032262691,609.453146118072,788.45505074668,60
"1122",2046,752.143099243099,628.776661499631,830.138710706576,60
"1122",2047,784.416062388536,647.943427903534,871.682759612105,60
"1122",2048,818.735767264437,668.203778767433,916.089909490787,60
"1122",2049,860.38583550788,692.513487238226,971.340302777511,60
"1122",2050,898.73344375176,714.841588475369,1022.23439406002,60
"1124",2026,897.306782432248,891.290358025175,900.095372431745,60
"1124",2027,905.206982427827,896.059432708719,909.769188169142,60
"1124",2028,914.758100370196,902.072148552094,921.424929272395,60
"1124",2029,926.409547203054,910.322434432846,935.643381574215,60
"1124",2030,940.180100639564,920.587113985129,952.484848500766,60
"1124",2031,956.243571855443,932.847614459353,972.180611478255,60
"1124",2032,975.463603960581,947.047454785948,995.876976895859,60
"1124",2033,995.712623160654,962.045356193679,1020.82035361575,60
"1124",2034,1020.59202712558,980.530426286133,1051.73759491223,60
"1124",2035,1047.6449276109,1000.70239368485,1085.44149539211,60
"1124",2036,1076.19526583963,1022.04612234161,1121.04822789571,60
"1124",2037,1110.18669288673,1045.9159835547,1163.83559355785,60
"1124",2038,1144.44326330456,1070.02205081117,1206.95198695157,60
"1124",2039,1184.47278386742,1097.81683244239,1257.79139679897,60
"1124",2040,1227.80583356092,1127.70308731549,1313.11027256115,60
"1124",2041,1275.02590434454,1160.02119175109,1373.73664994438,60
"1124",2042,1325.89786791555,1194.59433391603,1439.4016046525,60
"1124",2043,1378.41054954866,1230.1597954102,1507.39628797971,60
"1124",2044,1442.08538246337,1272.46642124159,1590.89157650424,60
"1124",2045,1507.02417821217,1315.4380398418,1676.35664238034,60
"1124",2046,1575.51639926793,1360.43804030079,1766.98908758533,60
"1124",2047,1648.64188890151,1408.07451591696,1864.3588252523,60
"1124",2048,1724.00625588758,1456.88650803403,1965.16522273184,60
"1124",2049,1812.92790634331,1513.44999753622,2085.55036256603,60
"1124",2050,1900.54460553955,1569.02961003248,2204.50642778365,60
"1127",2026,364.269140256039,362.774484300749,367.750028619076,60
"1127",2027,366.935612653859,364.503850591618,372.049022479551,60
"1127",2028,370.729507376141,367.036613104291,377.762921745903,60
"1127",2029,374.966517610042,369.908812249314,384.018286340913,60
"1127",2030,380.394626959023,373.609615914425,391.781310854667,60
"1127",2031,386.657070380753,377.899336996983,400.59816955399,60
"1127",2032,393.847420157975,382.830728401357,410.597418963348,60
"1127",2033,402.938872458494,389.023077422997,423.056071610809,60
"1127",2034,412.253540082401,395.389933153212,435.793248271895,60
"1127",2035,424.036499754039,403.359497237431,451.683224348096,60
"1127",2036,433.37798337187,409.818386665503,464.284891639033,60
"1127",2037,447.258865112784,419.172878098229,482.65975762791,60
"1127",2038,463.445119300261,429.988434388827,503.991765781217,60
"1127",2039,479.780674106594,440.899998307301,525.669785360465,60
"1127",2040,498.272771778802,453.158287989318,550.196195015865,60
"1127",2041,517.139195681751,465.638033054985,576.135071315025,60
"1127",2042,537.892198016489,479.270825176695,605.409731957846,60
"1127",2043,561.309627622476,494.4805545569,638.757694675693,60
"1127",2044,586.130027910112,510.496020927617,674.039624984605,60
"1127",2045,615.652689963183,529.251789871764,715.530708567794,60
"1127",2046,645.230777808899,547.960537271995,757.251148632921,60
"1127",2047,674.041051927283,566.151164935945,797.980968691482,60
"1127",2048,707.03986107977,586.69373501287,844.98222208088,60
"1127",2049,743.549544338678,609.163754624577,897.331259498426,60
"1127",2050,784.925053984056,634.273006405459,957.143593138198,60
"1130",2026,398.15780671683,395.731933120555,401.251994394567,60
"1130",2027,402.422682187226,398.620958201149,406.987904966803,60
"1130",2028,407.863667421071,402.31269757139,414.148497761917,60
"1130",2029,414.661481169396,406.913631319001,423.108077581523,60
"1130",2030,421.409551862032,411.504991684394,432.026029020148,60
"1130",2031,429.808662948292,417.183939437202,442.897499203054,60
"1130",2032,440.09342586048,424.081300400299,456.334157892062,60
"1130",2033,452.191600345956,432.139315308439,472.263284852171,60
"1130",2034,464.553650917638,440.364138470501,488.657446546329,60
"1130",2035,476.247539865807,448.194066804158,504.136229530559,60
"1130",2036,492.221942690946,458.699122251332,525.449585678241,60
"1130",2037,509.238006436849,469.846495197024,548.218334926814,60
"1130",2038,528.387135822666,482.29020330749,573.967287371852,60
"1130",2039,545.895268217411,493.740060497281,597.463690186578,60
"1130",2040,563.67440549702,505.354746542011,621.352552788228,60
"1130",2041,583.539122881535,518.23691674853,648.160735415716,60
"1130",2042,608.242274938125,534.008363513874,681.796778466141,60
"1130",2043,634.254304096645,550.529126058101,717.35319463807,60
"1130",2044,662.004394238696,568.033501095127,755.465517023699,60
"1130",2045,684.832913376311,582.645245320354,786.597284005065,60
"1130",2046,712.734374129094,600.204456094931,825.028632328342,60
"1130",2047,742.629897186866,618.869969339327,866.419631870333,60
"1130",2048,776.154805773771,639.585218763952,913.149003565704,60
"1130",2049,812.395492718898,661.756909763727,963.9928272145,60
"1130",2050,841.864187682014,680.031545116644,1005.04536123439,60
"1133",2026,108.332470894669,107.812101202579,108.766122562227,60
"1133",2027,110.029267251957,108.920459762874,110.907783635884,60
"1133",2028,110.999995915464,109.553978014766,112.148613098155,60
"1133",2029,112.941272751335,110.825518484004,114.662697294633,60
"1133",2030,115.427808739877,112.448625768695,117.967231744734,60
"1133",2031,118.469948308281,114.423218125437,121.923477745899,60
"1133",2032,122.022716430366,116.714744072983,126.468943895394,60
"1133",2033,126.086523321199,119.318438475458,131.705431587247,60
"1133",2034,131.359874164735,122.648730363687,138.70004522616,60
"1133",2035,135.972327252817,125.572352052747,144.811960692917,60
"1133",2036,142.013680455107,129.340419285942,152.915340705202,60
"1133",2037,147.903018919888,133.005191521362,160.836178837628,60
"1133",2038,153.990752318545,136.779471611924,169.053258656476,60
"1133",2039,161.457825017755,141.33880016612,179.246123412347,60
"1133",2040,168.946837247336,145.907148622482,189.49165055118,60
"1133",2041,175.635527017945,149.983204900208,198.643368609787,60
"1133",2042,182.470420177586,154.152225788709,208.001611113674,60
"1133",2043,189.455605314291,158.389884276151,217.601207246262,60
"1133",2044,196.330544350132,162.547108558883,227.067876109349,60
"1133",2045,204.438755566563,167.409072705155,238.316423915224,60
"1133",2046,210.367318949337,171.014769594307,246.441283432059,60
"1133",2047,218.587928612395,175.914342466815,257.894957619378,60
"1133",2048,226.333720087257,180.506117757264,268.711871708178,60
"1133",2049,236.05024965629,186.196891968995,282.421374173192,60
"1133",2050,243.251696533863,190.475696912321,292.464674101066,60
"1134",2026,184.220036348739,183.770131193935,184.470054354245,60
"1134",2027,186.555629114398,185.769454213219,187.03369547505,60
"1134",2028,189.136783566216,187.948852916654,189.900718557856,60
"1134",2029,192.669661710809,190.806760090759,193.931015484403,60
"1134",2030,196.707724091599,193.908637498939,198.674452109908,60
"1134",2031,201.685604721887,197.618340947607,204.666745432801,60
"1134",2032,208.31096663813,202.386190473201,212.868265949454,60
"1134",2033,214.536906802704,206.865190251025,220.522402747735,60
"1134",2034,223.55440535406,213.106425005091,231.866179067275,60
"1134",2035,231.863808068725,218.855508767222,242.34092459652,60
"1134",2036,239.997934263032,224.467390724898,252.623215024792,60
"1134",2037,251.408953646096,232.097024764163,267.333092309758,60
"1134",2038,261.705545400356,238.985050973305,280.620123291893,60
"1134",2039,272.891184033021,246.396939802512,295.15403761772,60
"1134",2040,284.007498400964,253.722104597338,309.656948831622,60
"1134",2041,293.948800019266,260.317776070141,322.580653071759,60
"1134",2042,309.389854296856,270.182108273902,343.143434317913,60
"1134",2043,316.430034326191,275.021857058667,352.091130288919,60
"1134",2044,330.438014379851,283.944095338707,370.791996997406,60
"1134",2045,340.54156850869,290.567458144439,384.047339342483,60
"1134",2046,357.703028522339,301.266663098269,407.290899353947,60
"1134",2047,367.108593537049,307.407085742097,419.656955836066,60
"1134",2048,378.027730013418,314.41042177152,434.182920715231,60
"1134",2049,390.241222593922,322.143596957523,450.57018905938,60
"1134",2050,401.347958866077,329.222419230818,465.408123383874,60
"1135",2026,205.588486042769,204.775311411185,206.685848306327,60
"1135",2027,208.115209163009,206.945391987244,209.667648010479,60
"1135",2028,211.244571020136,209.498611774525,213.444238221682,60
"1135",2029,215.309422235856,212.650665806516,218.42170740277,60
"1135",2030,219.454058096347,215.89227277722,223.521871166044,60
"1135",2031,222.840528861648,218.589475271427,227.659235693929,60
"1135",2032,228.998672076359,223.099251988513,235.401232870507,60
"1135",2033,235.270235893462,227.64558883275,243.334595611284,60
"1135",2034,242.026703153205,232.492221553611,251.927338974879,60
"1135",2035,249.973047344795,238.074807950154,262.130839609896,60
"1135",2036,257.969094187901,243.666182261806,272.434483939751,60
"1135",2037,268.082326648244,250.562719682443,285.619842052967,60
"1135",2038,277.063834066317,256.723504429557,297.324465097952,60
"1135",2039,290.029546398634,265.310090877693,314.56749973232,60
"1135",2040,300.336622478971,272.209888900907,328.231269086499,60
"1135",2041,314.245502151992,281.284755212437,346.925408466218,60
"1135",2042,331.194540213626,292.097643485451,370.005620909199,60
"1135",2043,338.382371400168,297.028374244138,379.438043029984,60
"1135",2044,358.064833937887,309.340384719332,406.574229980022,60
"1135",2045,372.053657950745,318.229991815618,425.736552908728,60
"1135",2046,386.506995270799,327.311348973393,445.694288358832,60
"1135",2047,400.193758654031,335.904984135428,464.641892860306,60
"1135",2048,412.627544342981,343.714787350169,481.850702731007,60
"1135",2049,428.650916129866,353.561537812805,504.332940895841,60
