"Region","Kjonn","Alder","ContentsCode","Tid","verdi","status","Region_tekst","Kjonn_tekst","Alder_tekst","ContentsCode_tekst","Tid_tekst","ssb_tabell","hentet_utc"
"3101","2","022","Personer1","2023",0,,"Halden","Kvinner","22 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","022","Personer1","2024",161,,"Halden","Kvinner","22 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","022","Personer1","2025",176,,"Halden","Kvinner","22 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","022","Personer1","2026",170,,"Halden","Kvinner","22 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2005",0,,"Halden","Kvinner","23 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2006",0,,"Halden","Kvinner","23 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2007",0,,"Halden","Kvinner","23 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2008",0,,"Halden","Kvinner","23 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2009",0,,"Halden","Kvinner","23 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2010",0,,"Halden","Kvinner","23 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2011",0,,"Halden","Kvinner","23 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2012",0,,"Halden","Kvinner","23 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2013",0,,"Halden","Kvinner","23 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2014",0,,"Halden","Kvinner","23 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2015",0,,"Halden","Kvinner","23 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2016",0,,"Halden","Kvinner","23 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2017",0,,"Halden","Kvinner","23 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2018",0,,"Halden","Kvinner","23 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2019",0,,"Halden","Kvinner","23 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2020",0,,"Halden","Kvinner","23 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2021",0,,"Halden","Kvinner","23 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2022",0,,"Halden","Kvinner","23 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2023",0,,"Halden","Kvinner","23 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2024",160,,"Halden","Kvinner","23 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2025",162,,"Halden","Kvinner","23 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","023","Personer1","2026",181,,"Halden","Kvinner","23 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2005",0,,"Halden","Kvinner","24 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2006",0,,"Halden","Kvinner","24 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2007",0,,"Halden","Kvinner","24 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2008",0,,"Halden","Kvinner","24 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2009",0,,"Halden","Kvinner","24 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2010",0,,"Halden","Kvinner","24 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2011",0,,"Halden","Kvinner","24 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2012",0,,"Halden","Kvinner","24 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2013",0,,"Halden","Kvinner","24 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2014",0,,"Halden","Kvinner","24 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2015",0,,"Halden","Kvinner","24 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2016",0,,"Halden","Kvinner","24 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2017",0,,"Halden","Kvinner","24 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2018",0,,"Halden","Kvinner","24 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2019",0,,"Halden","Kvinner","24 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2020",0,,"Halden","Kvinner","24 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2021",0,,"Halden","Kvinner","24 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2022",0,,"Halden","Kvinner","24 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2023",0,,"Halden","Kvinner","24 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2024",145,,"Halden","Kvinner","24 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2025",153,,"Halden","Kvinner","24 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","024","Personer1","2026",157,,"Halden","Kvinner","24 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2005",0,,"Halden","Kvinner","25 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2006",0,,"Halden","Kvinner","25 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2007",0,,"Halden","Kvinner","25 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2008",0,,"Halden","Kvinner","25 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2009",0,,"Halden","Kvinner","25 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2010",0,,"Halden","Kvinner","25 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2011",0,,"Halden","Kvinner","25 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2012",0,,"Halden","Kvinner","25 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2013",0,,"Halden","Kvinner","25 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2014",0,,"Halden","Kvinner","25 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2015",0,,"Halden","Kvinner","25 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2016",0,,"Halden","Kvinner","25 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2017",0,,"Halden","Kvinner","25 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2018",0,,"Halden","Kvinner","25 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2019",0,,"Halden","Kvinner","25 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2020",0,,"Halden","Kvinner","25 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2021",0,,"Halden","Kvinner","25 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2022",0,,"Halden","Kvinner","25 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2023",0,,"Halden","Kvinner","25 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2024",164,,"Halden","Kvinner","25 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2025",146,,"Halden","Kvinner","25 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","025","Personer1","2026",151,,"Halden","Kvinner","25 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2005",0,,"Halden","Kvinner","26 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2006",0,,"Halden","Kvinner","26 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2007",0,,"Halden","Kvinner","26 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2008",0,,"Halden","Kvinner","26 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2009",0,,"Halden","Kvinner","26 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2010",0,,"Halden","Kvinner","26 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2011",0,,"Halden","Kvinner","26 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2012",0,,"Halden","Kvinner","26 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2013",0,,"Halden","Kvinner","26 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2014",0,,"Halden","Kvinner","26 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2015",0,,"Halden","Kvinner","26 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2016",0,,"Halden","Kvinner","26 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2017",0,,"Halden","Kvinner","26 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2018",0,,"Halden","Kvinner","26 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2019",0,,"Halden","Kvinner","26 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2020",0,,"Halden","Kvinner","26 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2021",0,,"Halden","Kvinner","26 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2022",0,,"Halden","Kvinner","26 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2023",0,,"Halden","Kvinner","26 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2024",172,,"Halden","Kvinner","26 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2025",166,,"Halden","Kvinner","26 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","026","Personer1","2026",157,,"Halden","Kvinner","26 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2005",0,,"Halden","Kvinner","27 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2006",0,,"Halden","Kvinner","27 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2007",0,,"Halden","Kvinner","27 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2008",0,,"Halden","Kvinner","27 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2009",0,,"Halden","Kvinner","27 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2010",0,,"Halden","Kvinner","27 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2011",0,,"Halden","Kvinner","27 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2012",0,,"Halden","Kvinner","27 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2013",0,,"Halden","Kvinner","27 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2014",0,,"Halden","Kvinner","27 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2015",0,,"Halden","Kvinner","27 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2016",0,,"Halden","Kvinner","27 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2017",0,,"Halden","Kvinner","27 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2018",0,,"Halden","Kvinner","27 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2019",0,,"Halden","Kvinner","27 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2020",0,,"Halden","Kvinner","27 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2021",0,,"Halden","Kvinner","27 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2022",0,,"Halden","Kvinner","27 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2023",0,,"Halden","Kvinner","27 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2024",194,,"Halden","Kvinner","27 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2025",169,,"Halden","Kvinner","27 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","027","Personer1","2026",166,,"Halden","Kvinner","27 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2005",0,,"Halden","Kvinner","28 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2006",0,,"Halden","Kvinner","28 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2007",0,,"Halden","Kvinner","28 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2008",0,,"Halden","Kvinner","28 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2009",0,,"Halden","Kvinner","28 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2010",0,,"Halden","Kvinner","28 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2011",0,,"Halden","Kvinner","28 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2012",0,,"Halden","Kvinner","28 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2013",0,,"Halden","Kvinner","28 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2014",0,,"Halden","Kvinner","28 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2015",0,,"Halden","Kvinner","28 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2016",0,,"Halden","Kvinner","28 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2017",0,,"Halden","Kvinner","28 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2018",0,,"Halden","Kvinner","28 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2019",0,,"Halden","Kvinner","28 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2020",0,,"Halden","Kvinner","28 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2021",0,,"Halden","Kvinner","28 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2022",0,,"Halden","Kvinner","28 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2023",0,,"Halden","Kvinner","28 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2024",160,,"Halden","Kvinner","28 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2025",198,,"Halden","Kvinner","28 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","028","Personer1","2026",165,,"Halden","Kvinner","28 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2005",0,,"Halden","Kvinner","29 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2006",0,,"Halden","Kvinner","29 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2007",0,,"Halden","Kvinner","29 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2008",0,,"Halden","Kvinner","29 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2009",0,,"Halden","Kvinner","29 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2010",0,,"Halden","Kvinner","29 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2011",0,,"Halden","Kvinner","29 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2012",0,,"Halden","Kvinner","29 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2013",0,,"Halden","Kvinner","29 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2014",0,,"Halden","Kvinner","29 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2015",0,,"Halden","Kvinner","29 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2016",0,,"Halden","Kvinner","29 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2017",0,,"Halden","Kvinner","29 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2018",0,,"Halden","Kvinner","29 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2019",0,,"Halden","Kvinner","29 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2020",0,,"Halden","Kvinner","29 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2021",0,,"Halden","Kvinner","29 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2022",0,,"Halden","Kvinner","29 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2023",0,,"Halden","Kvinner","29 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2024",168,,"Halden","Kvinner","29 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2025",176,,"Halden","Kvinner","29 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","029","Personer1","2026",198,,"Halden","Kvinner","29 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2005",0,,"Halden","Kvinner","30 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2006",0,,"Halden","Kvinner","30 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2007",0,,"Halden","Kvinner","30 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2008",0,,"Halden","Kvinner","30 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2009",0,,"Halden","Kvinner","30 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2010",0,,"Halden","Kvinner","30 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2011",0,,"Halden","Kvinner","30 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2012",0,,"Halden","Kvinner","30 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2013",0,,"Halden","Kvinner","30 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2014",0,,"Halden","Kvinner","30 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2015",0,,"Halden","Kvinner","30 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2016",0,,"Halden","Kvinner","30 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2017",0,,"Halden","Kvinner","30 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2018",0,,"Halden","Kvinner","30 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2019",0,,"Halden","Kvinner","30 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2020",0,,"Halden","Kvinner","30 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2021",0,,"Halden","Kvinner","30 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2022",0,,"Halden","Kvinner","30 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2023",0,,"Halden","Kvinner","30 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2024",177,,"Halden","Kvinner","30 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2025",170,,"Halden","Kvinner","30 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","030","Personer1","2026",176,,"Halden","Kvinner","30 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2005",0,,"Halden","Kvinner","31 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2006",0,,"Halden","Kvinner","31 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2007",0,,"Halden","Kvinner","31 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2008",0,,"Halden","Kvinner","31 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2009",0,,"Halden","Kvinner","31 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2010",0,,"Halden","Kvinner","31 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2011",0,,"Halden","Kvinner","31 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2012",0,,"Halden","Kvinner","31 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2013",0,,"Halden","Kvinner","31 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2014",0,,"Halden","Kvinner","31 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2015",0,,"Halden","Kvinner","31 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2016",0,,"Halden","Kvinner","31 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2017",0,,"Halden","Kvinner","31 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2018",0,,"Halden","Kvinner","31 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2019",0,,"Halden","Kvinner","31 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2020",0,,"Halden","Kvinner","31 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2021",0,,"Halden","Kvinner","31 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2022",0,,"Halden","Kvinner","31 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2023",0,,"Halden","Kvinner","31 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2024",181,,"Halden","Kvinner","31 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2025",180,,"Halden","Kvinner","31 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","031","Personer1","2026",177,,"Halden","Kvinner","31 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2005",0,,"Halden","Kvinner","32 år","Personer","2005","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2006",0,,"Halden","Kvinner","32 år","Personer","2006","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2007",0,,"Halden","Kvinner","32 år","Personer","2007","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2008",0,,"Halden","Kvinner","32 år","Personer","2008","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2009",0,,"Halden","Kvinner","32 år","Personer","2009","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2010",0,,"Halden","Kvinner","32 år","Personer","2010","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2011",0,,"Halden","Kvinner","32 år","Personer","2011","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2012",0,,"Halden","Kvinner","32 år","Personer","2012","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2013",0,,"Halden","Kvinner","32 år","Personer","2013","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2014",0,,"Halden","Kvinner","32 år","Personer","2014","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2015",0,,"Halden","Kvinner","32 år","Personer","2015","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2016",0,,"Halden","Kvinner","32 år","Personer","2016","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2017",0,,"Halden","Kvinner","32 år","Personer","2017","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2018",0,,"Halden","Kvinner","32 år","Personer","2018","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2019",0,,"Halden","Kvinner","32 år","Personer","2019","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2020",0,,"Halden","Kvinner","32 år","Personer","2020","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2021",0,,"Halden","Kvinner","32 år","Personer","2021","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2022",0,,"Halden","Kvinner","32 år","Personer","2022","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2023",0,,"Halden","Kvinner","32 år","Personer","2023","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2024",188,,"Halden","Kvinner","32 år","Personer","2024","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2025",184,,"Halden","Kvinner","32 år","Personer","2025","07459","2026-09-10 13:01:08 UTC"
"3101","2","032","Personer1","2026",171,,"Halden","Kvinner","32 år","Personer","2026","07459","2026-09-10 13:01:08 UTC"
