"kommunenr_2024","år","folk_ialt","demens_estimert","demensandel","y5_predikert","y5_predikert_modell"
"1108",2039,93194,2263.181175,0.0242846232053566,482.083563728612,531.291172304021
"1108",2040,93750,2347.666418,0.0250417751253333,492.327008066087,540.523212905739
"1108",2041,94287,2428.760938,0.0257592344437727,503.067620425427,549.460559132719
"1108",2042,94803,2513.726099,0.0265152590002426,514.707333224102,558.724761748717
"1108",2043,95299,2595.889719,0.0272394224388504,526.857954896657,567.739599859873
"1108",2044,95772,2679.114279,0.0279738783673725,539.74649724161,576.834189989174
"1108",2045,96221,2771.431556,0.0288027723262074,553.97533950882,586.738879395471
"1108",2046,96646,2850.110384,0.029490205326656,567.88700645131,595.396478178012
"1108",2047,97046,2937.773412,0.0302719680563856,583.166708791304,604.863897229638
"1108",2048,97420,3021.583609,0.031016050184767,598.815539386677,613.962745282894
"1108",2049,97769,3109.877069,0.0318084164612505,615.547824042181,623.478258745123
"1108",2050,98092,3198.470042,0.0326068389063328,633.022515445066,633.022515445066
"1111",2026,3144,90.60606,0.0288187213740458,22.9707447188784,22.7074471887839
"1111",2027,3131,92.739239,0.0296196866815714,22.9841860846813,22.8849897067728
"1111",2028,3118,94.956035,0.0304541484926235,23.0131309540575,23.0750340231856
"1111",2029,3105,98.395424,0.0316893475040258,23.0861812547321,23.405558845798
"1111",2030,3092,101.75629,0.0329095375161708,23.1837736339178,23.7350945356711
"1111",2031,3078,106.065162,0.0344591169590643,23.3390718155493,24.1793802279976
"1111",2032,3065,109.107841,0.0355979905383361,23.4839976970385,24.4892236831955
"1111",2033,3052,113.570281,0.0372117565530799,23.7172696339862,24.9786748523757
"1111",2034,3040,117.570484,0.0386745013157895,23.9714232999848,25.428558249962
"1111",2035,3029,120.271345,0.0397066176956091,24.1939851859944,25.7291089965587
"1111",2036,3018,127.114868,0.0421189092113983,24.6974813817657,26.5736450142435
"1111",2037,3008,129.748073,0.0431343327792553,24.9932521010628,26.8892723923177
"1111",2038,2998,134.038937,0.0447094519679787,25.4398817261911,27.4361485930748
"1111",2039,2989,138.203637,0.0462374161927066,25.9278300441843,27.9835405007392
"1111",2040,2979,141.766042,0.04758846659953,26.4105763487453,28.4569221579925
"1111",2041,2970,145.312582,0.0489267952861953,26.9367386158853,28.9422469673741
"1111",2042,2960,147.840515,0.0499461199324324,27.4002949722161,29.2861356745945
"1111",2043,2950,151.356512,0.0513072922033898,28.0039845949066,29.7850638575004
"1111",2044,2939,153.660883,0.0522833899285471,28.5091890945373,30.1086310897256
"1111",2045,2928,156.123711,0.0533209395491803,29.0638183933924,30.4631610995599
"1111",2046,2917,157.807001,0.0540990747343161,29.5471707783595,30.7025538568935
"1111",2047,2905,160.67223,0.0553088571428571,30.2173997260651,31.1322813814818
"1111",2048,2893,161.715692,0.0558989602488766,30.6566147401807,31.2774213407359
"1111",2049,2880,163.381742,0.0567297715277778,31.2049539133526,31.5246274424442
"1111",2050,2867,165.962171,0.0578870495291245,31.9280375931806,31.9280375931806
"1112",2026,3238,82.443527,0.0254612498455837,22.8346745146607,21.3467451466066
"1112",2027,3248,86.05502,0.0264947721674877,22.8274226635825,21.7448920987815
"1112",2028,3257,88.68898,0.0272302671169788,22.8329390206549,22.0453658323139
"1112",2029,3265,91.313927,0.0279675120980092,22.860506541493,22.3435601952611
"1112",2030,3273,94.620765,0.0289094912923923,22.9287058870272,22.7148235481087
"1112",2031,3281,101.120231,0.0308199423956111,23.1229588078995,23.4276828100852
"1112",2032,3288,103.099884,0.0313564124087591,23.2164636155607,23.666041894033
"1112",2033,3295,105.530033,0.0320273241274659,23.3460586357608,23.9546445124435
"1112",2034,3301,109.187682,0.0330771529839443,23.5506089307917,24.3765223269791
"1112",2035,3308,114.869437,0.0347247391172914,23.890394589649,25.0351876334835
"1112",2036,3314,120.665625,0.0364108705491853,24.2913076407251,25.7185424015265
"1112",2037,3321,121.905179,0.0367073709725986,24.4795637006251,25.8869535621953
"1112",2038,3327,127.219866,0.0382386131650135,24.9426442294499,26.5320804171816
"1112",2039,3332,132.795278,0.039854525210084,25.4788665408157,27.2193473035161
"1112",2040,3337,135.411365,0.0405787728498651,25.8474323880339,27.5558918208542
"1112",2041,3342,140.690848,0.0420978001196888,26.4640672251892,28.2287807172667
"1112",2042,3346,145.311136,0.0434283132098027,27.0798280323112,28.8283257604446
"1112",2043,3349,146.732627,0.0438138629441624,27.4400236957343,29.02037111286
"1112",2044,3352,151.771259,0.0452778218973747,28.1822478030028,29.6867713587132
"1112",2045,3355,155.324068,0.046296294485842,28.8236621283657,30.1675841579886
"1112",2046,3357,157.251669,0.0468429159964254,29.3175124033006,30.4323675332948
"1112",2047,3358,161.132204,0.0479845753424658,30.0676731711792,30.9635754041455
"1112",2048,3359,161.816713,0.0481740735337898,30.4558261780976,31.0603526249704
"1112",2049,3358,166.722249,0.0496492701012507,31.4132343309095,31.7410226814644
"1112",2050,3358,167.676668,0.0499334925550923,31.8756980635142,31.8756980635142
"1114",2026,2812,51.390008,0.0182752517780939,19.8334333766339,18.3343337663394
"1114",2027,2827,53.200043,0.0188185507605235,19.805013615725,18.5819172052725
"1114",2028,2841,57.507029,0.020241826469553,19.8379662095842,19.0740926261955
"1114",2029,2854,60.533099,0.0212099155571128,19.8809377385296,19.4397070048452
"1114",2030,2868,64.102483,0.0223509354951186,19.967487440974,19.8699497638958
"1114",2031,2882,64.823481,0.0224925333102012,20.0026177975334,20.0091053827249
"1114",2032,2896,69.607991,0.0240359084944751,20.1865260898805,20.5739264304014
"1114",2033,2910,74.922494,0.0257465615120275,20.4375289756861,21.2069764846514
"1114",2034,2923,76.951686,0.0263262695860417,20.5945871157733,21.4864677894333
"1114",2035,2937,80.771585,0.0275013908750426,20.862153802085,21.9706372619087
"1114",2036,2951,84.101805,0.0284994256184344,21.1428601087457,22.4060212815698
"1114",2037,2965,87.300614,0.0294437146711636,21.4510064664856,22.8312321297281
"1114",2038,2979,90.888976,0.0305098945955018,21.8184507758985,23.3062741379972
"1114",2039,2993,95.05696,0.0317597594386903,22.2653190174475,23.8558621573574
"1114",2040,3007,97.997732,0.0325898676421683,22.6660423660071,24.2656677856114
"1114",2041,3020,101.584221,0.0336371592715232,23.1493691408411,24.7537647408922
"1114",2042,3032,104.516337,0.0344710874010554,23.6139470245031,25.1627814635758
"1114",2043,3044,106.429269,0.0349636231931669,24.0181991190274,25.4484055851219
"1114",2044,3055,110.868836,0.0362909446808511,24.6890557960416,26.0503945755375
"1114",2045,3065,112.969026,0.0368577572593801,25.1652898710192,26.3572798412544
"1114",2046,3074,116.385447,0.037861238451529,25.8078821841751,26.8328025696177
"1114",2047,3082,118.964597,0.0385998043478261,26.3902270730474,27.2002558569549
"1114",2048,3089,120.395698,0.0389756225315636,26.8589558293005,27.4150873830275
"1114",2049,3095,125.589866,0.0405783088852989,27.8270759874218,28.1320269999187
"1114",2050,3100,126.441907,0.0407877119354839,28.2655088188948,28.2655088188948
"1119",2026,19400,357.478584,0.0184267311340206,108.541020046714,113.410200467139
"1119",2027,19512,371.891587,0.0190596344300943,108.98249894818,115.145446895855
"1119",2028,19619,391.737569,0.0199672546511035,109.636753247004,117.352875697167
"1119",2029,19722,413.016798,0.0209419327654396,110.485043140586,119.694320661582
"1119",2030,19822,430.309827,0.0217086987690445,111.420804475248,121.683217900991
"1119",2031,19919,447.752191,0.0224786480747025,112.510660093995,123.689252500853
"1119",2032,20014,467.822574,0.0233747663635455,113.833526758325,125.949313102538
"1119",2033,20109,490.817927,0.0244078734397533,115.434787853984,128.509759597196
"1119",2034,20204,514.094514,0.0254451848148881,117.251017472677,131.127543681694
"1119",2035,20300,534.774903,0.0263435912807882,119.167496253523,133.525705722337
"1119",2036,20398,554.943013,0.0272057561035396,121.254697792548,135.90462693168
"1119",2037,20494,574.461949,0.0280307382160632,123.494234667256,138.23265300928
"1119",2038,20589,596.097563,0.0289522348341347,126.036107695015,140.792923081845
"1119",2039,20682,620.409953,0.0299975801663282,128.943477340423,143.648472068805
"1119",2040,20772,640.099095,0.0308154773252455,131.77634224439,146.042147591024
"1119",2041,20858,657.558303,0.0315254723846965,134.636501326698,148.206039738412
"1119",2042,20942,677.304565,0.0323419236462611,137.836626026214,150.62375146602
"1119",2043,21022,697.976635,0.0332021993625725,141.29758532454,153.149268236664
"1119",2044,21098,719.522892,0.0341038435870699,145.030530675438,155.78132990379
"1119",2045,21170,736.971817,0.0348120839395371,148.601319332733,157.970854563363
"1119",2046,21236,752.770414,0.0354478439442456,152.175551105598,159.971236594821
"1119",2047,21298,771.386956,0.0362187508686262,156.183589542715,162.291368498834
"1119",2048,21356,785.568185,0.0367844252200787,159.902141530444,164.110423276155
"1119",2049,21408,806.76272,0.0376851046337818,164.529687737074,166.732143103453
"1119",2050,21457,825.652195,0.0384793864473132,169.102830403788,169.102830403788
"1120",2026,20591,349.683849,0.0169823636054587,98.6772718963465,104.772718963465
"1120",2027,20735,364.97502,0.0176018818422956,99.1664980072637,106.483621871009
"1120",2028,20875,383.340048,0.0183635951137725,99.8245394447261,108.425939684149
"1120",2029,21013,403.290817,0.0191924435825441,100.655966831915,110.498667444305
"1120",2030,21150,424.754443,0.0200829523877069,101.676078221563,112.704312886251
"1120",2031,21285,439.4754,0.0206471881606765,102.709558405183,114.381072713678
"1120",2032,21419,458.783087,0.0214194447453196,103.990704092606,116.432935669557
"1120",2033,21553,477.039373,0.0221333166148564,105.400051053597,118.413933940957
"1120",2034,21686,497.154313,0.0229251274093885,107.023327939859,120.558319849648
"1120",2035,21820,517.307934,0.0237079713107241,108.817691923271,122.726152967477
"1120",2036,21955,535.536121,0.0243924445912093,110.70672619632,124.751002518568
"1120",2037,22088,552.960668,0.0250344380659181,112.715296888787,126.712774417146
"1120",2038,22219,570.192326,0.0256623757144786,114.864211784058,128.662203243742
"1120",2039,22348,589.373511,0.0263725394218722,117.261476721946,130.785492292674
"1120",2040,22473,609.318891,0.0271133756507809,119.860299756309,132.976479610095
"1120",2041,22594,625.418268,0.0276807235549261,122.397993130315,134.827159441985
"1120",2042,22710,643.712977,0.0283449131219727,125.206822488871,136.866889269816
"1120",2043,22823,660.079916,0.0289216981115541,128.041942034352,138.734836656748
"1120",2044,22931,679.112227,0.0296154649600977,131.2005295932,140.839393023484
"1120",2045,23034,700.515422,0.0304122350438482,134.693453579198,143.161173635936
"1120",2046,23132,720.878264,0.0311636807885181,138.280374341788,145.388675696221
"1120",2047,23225,743.471515,0.0320116906350915,142.223151586029,147.828903195525
"1120",2048,23312,765.782395,0.0328492791266301,146.327249651805,150.245675299249
"1120",2049,23393,789.623879,0.0337547077758304,150.759467629069,152.815031302929
"1120",2050,23469,819.601523,0.0349227288337807,156.002407155762,156.002407155762
"1121",2026,19833,362.776324,0.01829155064791,117.84823554087,116.482355408699
"1121",2027,20018,376.380856,0.0188021208911979,118.064144301171,118.466504008515
"1121",2028,20199,393.940768,0.019502983712065,118.488641166984,120.79223523991
"1121",2029,20377,411.582424,0.0201983817048633,119.089186416874,123.125583138229
"1121",2030,20550,427.946952,0.0208246691970803,119.833700127605,125.334800510419
"1121",2031,20721,448.088432,0.0216248459051204,120.844284940577,127.893165010702
"1121",2032,20889,467.169513,0.0223643790033032,122.01645005702,130.358307867753
"1121",2033,21055,484.433509,0.0230080032771313,123.314280042931,132.66008287705
"1121",2034,21219,505.934665,0.023843473537867,124.947078869943,135.367697174858
"1121",2035,21383,527.850269,0.0246855104054623,126.809427722685,138.135834794708
"1121",2036,21547,549.905183,0.0255211947370864,128.896000506124,140.938948433945
"1121",2037,21709,570.649616,0.026286315168824,131.133485468642,143.626313109545
"1121",2038,21868,590.003699,0.0269802313426011,133.499855440206,146.18155534583
"1121",2039,22023,613.654144,0.0278642393860964,136.311896557057,149.169185629034
"1121",2040,22174,637.604823,0.0287546145485704,139.373324378954,152.197319006327
"1121",2041,22319,657.469932,0.029457857968547,142.383872204471,154.805844836937
"1121",2042,22459,679.981545,0.0302765726434837,145.781879705616,157.688399579451
"1121",2043,22591,700.400264,0.0310035086538887,149.227342684054,160.342159571599
"1121",2044,22717,724.066446,0.0318733303693269,153.137930905086,163.339265683981
"1121",2045,22836,743.317797,0.0325502626116658,156.885454199443,165.85902055316
"1121",2046,22948,765.114505,0.0333412282116089,161.050764642778,168.647958403268
"1121",2047,23054,784.783294,0.0340410902229548,165.217295690129,171.202586693103
"1121",2048,23152,806.743938,0.0348455398237733,169.802860673206,174.003092619682
"1121",2049,23244,828.028589,0.0356233259765961,174.528002034473,176.730391724128
"1121",2050,23331,848.997821,0.0363892598259826,179.427484221675,179.427484221675
"1122",2026,12545,178.540406,0.0142319972897569,69.3463485150038,63.4634851500381
"1122",2027,12648,188.623811,0.0149133310404807,69.2626250535778,64.6372731169295
"1122",2028,12748,202.656319,0.0158971069187323,69.3192672098881,66.1100983422179
"1122",2029,12846,213.028565,0.0165832605480305,69.4268329124968,67.3027431176319
"1122",2030,12940,222.060879,0.0171608098145286,69.595256123148,68.381024492592
"1122",2031,13032,236.167141,0.0181220949201964,69.9598836903935,69.8604650100645
"1122",2032,13122,248.07584,0.0189053376009755,70.3797541328303,71.1684742548624
"1122",2033,13211,264.208081,0.0199990977972901,71.0252143131285,72.828177415527
"1122",2034,13299,278.416107,0.0209351159485676,71.7370809206834,74.3427023017085
"1122",2035,13387,290.36803,0.0216902987973407,72.4855477136252,75.6812519168575
"1122",2036,13475,304.46952,0.0225951406307978,73.4259472565025,77.2125205400053
"1122",2037,13561,319.56838,0.0235652518250866,74.5286607996024,78.8364113162974
"1122",2038,13646,334.468985,0.0245104048805511,75.7504706425819,80.4554011683307
"1122",2039,13729,351.074161,0.0255717212469954,77.1878707533816,82.2346736227772
"1122",2040,13811,364.889297,0.0264201938310043,78.6113022793493,83.7780836469589
"1122",2041,13890,378.592177,0.0272564562275018,80.1451960295313,85.3135034408019
"1122",2042,13967,395.006175,0.0282813900622897,81.974402928759,87.1062898982271
"1122",2043,14041,408.431056,0.0290884592265508,83.7373735541143,88.6269471920193
"1122",2044,14111,425.586905,0.0301599394089717,85.8889452458729,90.5018648333843
"1122",2045,14177,440.209643,0.0310509729138746,87.988826887124,92.1400946303065
"1122",2046,14238,455.961928,0.0320242961090041,90.3048312841304,93.8880368048593
"1122",2047,14295,469.942219,0.0328745868485484,92.6006251925073,95.4654931746561
"1122",2048,14347,483.936116,0.0337308228898027,95.0144856015084,97.0426871367658
"1122",2049,14395,501.2386,0.0348203265022577,97.8745015752991,98.9605211171938
"1122",2050,14437,514.891847,0.0356647396966129,100.505592256791,100.505592256791
"1124",2026,29290,483.644678,0.0165122798907477,166.812572044247,165.12572044247
"1124",2027,29517,507.64819,0.0171985022190602,167.153346991144,168.115250844686
"1124",2028,29736,529.377346,0.0178025741861716,167.681360432608,170.893488186334
"1124",2029,29952,552.097176,0.0184327315705128,168.436144183327,173.758325568598
"1124",2030,30163,575.329552,0.0190740162450685,169.415500502369,176.662002009478
"1124",2031,30370,599.345358,0.0197347829436944,170.632242004726,179.633885233831
"1124",2032,30572,626.351189,0.0204877400562606,172.157222400619,182.868376617289
"1124",2033,30771,649.546737,0.021109055181827,173.804188853513,185.770176147623
"1124",2034,30967,678.519904,0.0219110635192301,175.880176175356,189.200440438391
"1124",2035,31161,706.239135,0.0226641999614903,178.171010409742,192.533738079411
"1124",2036,31353,731.67159,0.0233365735336331,180.618306223567,195.670118365404
"1124",2037,31539,762.182883,0.0241663617426044,183.543020073806,199.279063558647
"1124",2038,31719,788.257469,0.0248512711308679,186.509425247545,202.471682268263
"1124",2039,31893,818.822183,0.0256740407926504,189.967103669396,206.092942415994
"1124",2040,32060,849.480458,0.0264965832189644,193.703889893215,209.726223829145
"1124",2041,32221,880.815649,0.0273366949815338,197.762449652459,213.433886267862
"1124",2042,32376,912.316234,0.0281787816283667,202.117471019503,217.167815742148
"1124",2043,32524,941.750439,0.0289555540216456,206.603469817662,220.699620091745
"1124",2044,32665,978.726513,0.0299625444053268,211.955036558232,225.006498784815
"1124",2045,32798,1012.650649,0.030875378041344,217.387807642976,229.015763252893
"1124",2046,32923,1045.936101,0.0317691614069192,223.074402184161,232.969884922542
"1124",2047,33040,1079.448034,0.032670945338983,229.089262373697,236.959732252053
"1124",2048,33148,1111.273671,0.033524606944612,235.243541532806,240.776801657087
"1124",2049,33247,1149.449631,0.0345730330856919,242.361065928101,245.297211353871
"1124",2050,33338,1183.065036,0.0354869829023937,249.340327844887,249.340327844887
"1127",2026,11867,237.544137,0.0200172020729755,79.5649589812573,84.6495898125734
"1127",2027,11941,247.868902,0.02075780102169,79.979325247825,86.1223654387274
"1127",2028,12016,260.091785,0.021645454810253,80.5429497837403,87.8168559070872
"1127",2029,12089,269.694092,0.0223090488874183,81.1734645324957,89.2280683882151
"1127",2030,12160,280.956003,0.0231049344572368,81.9556381434989,90.8225525739955
"1127",2031,12230,291.838342,0.0238624973017171,82.8473439510083,92.3820659165504
"1127",2032,12298,302.722093,0.0246155548056595,83.8567009213825,93.9436951427153
"1127",2033,12364,316.134415,0.0255689433031381,85.0895700956088,95.798814056852
"1127",2034,12429,327.218054,0.026326981575348,86.3584326073794,97.3960815184485
"1127",2035,12493,341.341828,0.0273226469222765,87.9076953821754,99.3604465878296
"1127",2036,12557,348.273359,0.0277353953173529,89.2055667994146,100.485403788241
"1127",2037,12620,361.938991,0.0286797932646593,91.0029304440136,102.42035208588
"1127",2038,12683,377.041873,0.0297281300165576,93.0534431316683,104.551714784851
"1127",2039,12744,390.093295,0.0306099572347771,95.1231717512901,106.443696597941
"1127",2040,12805,404.141945,0.0315612608356111,97.4247798931891,108.479647829103
"1127",2041,12863,416.778454,0.0324013413667107,99.7649229975603,110.343279996317
"1127",2042,12920,429.940196,0.0332771049535604,102.301342240929,112.287631772756
"1127",2043,12973,444.281197,0.0342466042549911,105.098956159429,114.388415131429
"1127",2044,13023,458.294323,0.0351911481993396,108.028724738128,116.456419016939
"1127",2045,13070,474.909747,0.0363358643458301,111.408053861879,118.886835522312
"1127",2046,13113,489.714615,0.0373457343857241,114.773029947517,121.085917585314
"1127",2047,13152,502.371767,0.0381973667122871,118.046967555686,122.996583161336
"1127",2048,13187,516.789616,0.0391893240312429,121.697788756461,125.159771628606
"1127",2049,13219,532.135426,0.0402553465466374,125.654084053868,127.471775640382
"1127",2050,13247,549.01587,0.041444543670265,130.024900288545,130.024900288545
"1130",2026,13070,286.333295,0.0219076736801836,78.4181513709521,73.1815137095208
"1130",2027,13121,297.462044,0.0226706839417727,78.3546968548971,74.3068862174338
"1130",2028,13170,310.210844,0.0235543541381929,78.4002196006477,75.5726834322728
"1130",2029,13217,324.364684,0.0245414756752667,78.5677473522051,76.96586989273
"1130",2030,13262,333.738233,0.0251650002262102,78.7371461606369,77.9485846425476
"1130",2031,13306,345.853184,0.0259922729595671,79.0508750432892,79.1769566723103
