"år","kommunenr_2024","observert","predikert"
2013,"3103",525,476.766762448339
2013,"3105",667,666.719756012009
2013,"3107",703,693.033881860862
2013,"3112",62,62.3227970805004
2013,"3116",28,34.7210367536014
2013,"3118",449,429.862682964236
2013,"3120",99,103.095609444775
2013,"3122",36,34.8153927406155
2013,"3201",1477,1292.97484277487
2013,"3203",792,788.732407059713
2013,"3205",645,629.682366060021
2013,"3207",517,505.138932238896
2013,"3209",188,171.162051905823
2013,"3212",120,136.759180285301
2013,"3214",128,127.702399576178
2013,"3216",90,93.5916878064432
2013,"3218",144,136.505493523358
2013,"3220",63,56.4991478583502
2013,"3222",231,242.607102664977
2013,"3224",101,106.406849529477
2013,"3226",156,130.44024608908
2013,"3228",134,121.343580494757
2013,"3230",46,38.9253308077761
2013,"3232",160,152.623885166217
2013,"3234",95,81.7116479501734
2013,"3240",233,210.831271283337
2013,"3242",31,37.0834506305351
2013,"3301",777,715.664356682483
2013,"3303",264,245.209472525604
2013,"3305",341,307.827586776641
2013,"3310",59,46.7498884138164
2013,"3312",220,205.499198207906
2013,"3314",179,173.674991375874
2013,"3316",213,189.917090948653
2013,"3324",61,57.4398154198041
2013,"3326",24,22.9148943553335
2013,"3328",71,58.722764297445
2013,"3330",54,55.2482861342308
2013,"3334",38,32.251891294326
2013,"3338",52,41.8618557127532
2013,"3401",216,201.796175047954
2013,"3403",402,413.827258370008
2013,"3405",393,326.628392706258
2013,"3407",302,322.919427437781
2013,"3411",431,353.395417419999
2013,"3412",83,68.6880616828476
2013,"3413",217,209.372841639908
2013,"3414",74,82.8852995109947
2013,"3415",84,69.4706197279766
2013,"3417",107,91.5604563253487
2013,"3418",145,131.758778835684
2013,"3419",50,50.1773786873795
2013,"3420",221,228.882663538089
2013,"3422",72,63.4869779249635
2013,"3423",41,39.3507472693896
2013,"3425",26,23.0936886211279
2013,"3426",30,29.9708842918075
2013,"3427",131,104.693912440234
2013,"3428",33,32.9457050852265
2013,"3432",35,38.2704561710921
2013,"3435",76,59.4204858719621
2013,"3436",80,77.3763236926222
2013,"3439",85,86.0005267433388
2013,"3440",86,73.1796304294421
2013,"3441",101,85.7659118276753
2013,"3442",213,162.049247083706
2013,"3443",140,124.906441371724
2013,"3446",193,186.2516451252
2013,"3447",110,97.3281430987308
2013,"3448",96,89.5507492879164
2013,"3449",50,44.8830412783609
2013,"3450",23,25.1882468452976
2013,"3451",107,84.4033611565358
2013,"3901",228,217.59515204667
2013,"3903",207,214.735489016232
2013,"3905",569,564.505787563082
2013,"3907",588,570.92900900049
2013,"3909",525,517.054338236534
2013,"3911",203,242.501013559923
2013,"4001",355,343.032193590102
2013,"4003",547,534.641106713052
2013,"4005",220,204.527495534989
2013,"4012",119,112.285688432816
2013,"4014",175,157.744680981755
2013,"4016",84,67.6397793701735
2013,"4018",145,137.088643946925
2013,"4020",116,116.27134957087
2013,"4022",56,47.4989181897986
2013,"4024",32,28.5695525017481
2013,"4026",100,97.8438645995798
2013,"4028",47,41.4551240187476
2013,"4034",47,50.5439870331109
2013,"4036",83,62.2895732951393
2013,"4201",64,69.7601132290156
2013,"4202",310,206.908966358584
2013,"4203",500,469.036844104452
2013,"4204",965,986.278549303816
2013,"4205",206,207.071676155337
2013,"4206",116,100.277796145594
2013,"4207",135,124.003356783855
2013,"4213",111,107.628205649427
2013,"4214",41,49.8087301721269
2013,"4215",108,80.7848797766943
2013,"4216",42,45.3492901187091
2013,"4219",28,28.6024571235923
2013,"4220",23,27.1710508764898
2013,"4223",119,154.660108725042
2013,"4225",106,96.2456455302012
2013,"4227",76,78.3360663789824
2013,"4601",2802,2723.90171288289
2013,"4602",193,197.136950543844
2013,"4611",88,46.4907686790085
2013,"4612",49,49.2157035754951
2013,"4613",112,103.615794073957
2013,"4614",168,160.742542097865
2013,"4615",52,45.7803414848312
2013,"4616",48,41.4116939192046
2013,"4617",170,164.806631390401
2013,"4618",170,165.701007452041
2013,"4619",36,16.9054985492822
2013,"4621",218,183.119879122599
2013,"4622",133,127.244320101779
2013,"4624",214,218.328758175895
2013,"4626",172,201.032523321149
2013,"4627",299,267.098499449895
2013,"4628",65,66.1234462504946
2013,"4630",87,84.7805553176642
2013,"4631",270,254.604148229485
2013,"4635",33,29.3237169086165
2013,"4638",116,108.266172815222
2013,"4639",57,55.0742940130684
2013,"4640",128,138.837970642977
2013,"4642",41,36.466588796999
2013,"4643",76,87.9115195275999
2013,"4644",84,83.2746532550225
2013,"4645",44,42.4677665802688
2013,"4646",42,35.1070083133835
2013,"4647",201,250.262126888946
2013,"4648",92,85.3797044840618
2013,"4649",97,114.553460931291
2013,"4650",68,86.8817549590398
2013,"4651",93,92.3862541502559
2013,"5001",1832,1908.14174115029
2013,"5006",324,334.608586836887
2013,"5007",257,246.593387379448
2013,"5014",93,79.6140183994154
2013,"5020",24,24.337309983004
2013,"5021",102,103.0888024731
2013,"5022",41,41.3957640794666
2013,"5025",93,68.6209580809237
2013,"5027",93,95.866608756527
2013,"5028",119,147.833274810232
2013,"5029",51,53.2112452362291
2013,"5031",81,99.3630710983469
2013,"5032",58,48.1422082897394
2013,"5034",75,48.2350930163194
2013,"5035",316,275.307244003382
2013,"5036",33,36.6133810906577
2013,"5037",180,197.385467048187
2013,"5038",143,121.716857664936
2013,"5042",29,25.0377831521818
2013,"5043",26,20.2896084251568
2013,"5044",19,15.7637682374711
2013,"5045",49,42.5945926431076
2013,"5047",39,35.4931259707352
2013,"5053",110,86.8961446804057
2013,"5054",144,126.238691781143
2013,"5057",91,89.5622449510886
2013,"5058",133,104.745129654392
2013,"5060",207,195.414538461147
2013,"5501",621,624.064468701074
2013,"5503",264,270.668182237784
2013,"5510",64,62.48414967424
2013,"5512",76,72.3779293139474
2013,"5514",63,34.2616500172968
2013,"5520",46,45.9852252603217
2013,"5524",103,85.4081594327109
2013,"5526",37,28.1450545732265
2013,"5528",30,25.9788423447137
2013,"5530",258,243.041852401781
2013,"5532",118,109.200957019821
2013,"5534",54,54.0361877755619
2013,"5536",73,68.2174458783578
2013,"5538",19,18.2941085516103
2013,"5540",30,26.1196513346183
2013,"5542",42,49.8264112634591
2013,"5544",70,65.7595295733451
2013,"5601",231,234.229332317183
2013,"5603",135,126.895338762074
2013,"5605",108,101.194750160805
2013,"5607",63,60.9197143327952
2013,"5610",41,34.8964980116979
2013,"5612",36,26.5424578825449
2013,"5618",27,26.8450518031
2013,"5622",92,78.9354985760766
2013,"5626",21,17.7223544947973
2013,"5628",56,46.6836181882224
2013,"5632",34,28.8706282815183
2013,"5636",25,16.4469422830073
