"år","kommunenr_2024","observert","predikert"
2024,"4602",852,986.218906584721
2024,"4611",184,189.833995594526
2024,"4612",248,240.549693324116
2024,"4613",416,520.120507305824
2024,"4614",738,750.916966028112
2024,"4615",167,149.43313835124
2024,"4616",155,190.543331814065
2024,"4617",585,621.989801235747
2024,"4618",817,657.994748810201
2024,"4619",39,40.9705448237954
2024,"4620",71,73.2241819556346
2024,"4621",684,761.50510758346
2024,"4622",517,510.935140227281
2024,"4623",111,114.715296117139
2024,"4624",1020,1164.14114828905
2024,"4625",357,274.784001203503
2024,"4626",1380,1412.94111704429
2024,"4627",800,865.209122216634
2024,"4628",169,191.189836352534
2024,"4629",17,21.8383095255226
2024,"4630",243,279.836074762757
2024,"4631",1141,1185.62184349107
2024,"4632",99,98.9991122244571
2024,"4633",22,17.1660363592948
2024,"4634",91,109.346065738955
2024,"4635",148,142.449108681321
2024,"4636",36,36.5678764767559
2024,"4637",68,66.7589798984519
2024,"4638",251,231.42635336689
2024,"4639",148,148.275971997449
2024,"4640",457,479.491452144015
2024,"4641",81,80.1831117287829
2024,"4642",105,105.570590127533
2024,"4643",300,321.683735726207
2024,"4644",341,332.074374682656
2024,"4645",189,200.903194333645
2024,"4646",218,191.222027126898
2024,"4647",1114,1077.89794085751
2024,"4648",204,201.502327808579
2024,"4649",435,449.528878661087
2024,"4650",438,378.448791699065
2024,"4651",390,386.324110410636
2024,"5001",6336,6583.11864600313
2024,"5006",1820,1644.52588782336
2024,"5007",678,732.8249827995
2024,"5014",206,202.864316441908
2024,"5020",54,58.0628230203286
2024,"5021",346,322.575441440398
2024,"5022",132,204.67671535631
2024,"5025",268,334.202622311565
2024,"5026",92,115.298067530393
2024,"5027",315,384.544593720341
2024,"5028",783,792.192626953084
2024,"5029",192,246.585810214806
2024,"5031",619,577.189753089347
2024,"5032",217,238.834641616821
2024,"5033",36,42.0788112766677
2024,"5034",148,136.529134214329
2024,"5035",1217,1249.88302167277
2024,"5036",196,204.366681178889
2024,"5037",1029,1180.96556356567
2024,"5038",704,659.733616231942
2024,"5041",147,147.298384718781
2024,"5042",114,122.193162878887
2024,"5043",24,23.7122454194284
2024,"5044",74,73.982291847763
2024,"5045",149,162.054497092745
2024,"5046",137,132.543398369364
2024,"5047",135,188.123021377981
2024,"5049",86,61.8212231033499
2024,"5052",35,39.9091096972278
2024,"5053",355,363.846512626553
2024,"5054",460,467.989998134256
2024,"5055",319,442.245656796175
2024,"5056",212,232.354863740719
2024,"5057",388,502.93628705629
2024,"5058",172,221.494891068066
2024,"5059",743,742.606584981552
2024,"5060",425,537.694357138789
2024,"5061",98,119.261168578082
2024,"5501",2527,2507.87195180964
