"år","kommunenr_2024","observert","predikert"
2024,"3324",3.7,4.86458905461795
2024,"3326",2.7,3.77056458026834
2024,"3328",6.1,4.8541680070845
2024,"3330",3.2,4.67518792896629
2024,"3332",2.9,2.44991513475553
2024,"3334",2.9,2.33400039042505
2024,"3336",2,3.20858129240373
2024,"3338",6.3,6.6159098686182
2024,"3401",2.7,3.50437309423004
2024,"3403",3.5,4.19877335254917
2024,"3405",2.9,3.35479002629932
2024,"3407",3.9,5.20788930109482
2024,"3411",2,2.73656998645739
2024,"3412",2.6,2.74126412200483
2024,"3413",3.7,4.05755537018168
2024,"3414",8.7,5.55727315060426
2024,"3415",2.8,3.43545205823526
2024,"3416",3.1,3.31480286920752
2024,"3417",3.6,3.77542212700975
2024,"3418",3.8,3.67453655796848
2024,"3419",3.6,3.8470003082133
2024,"3420",5.1,4.34228806088064
2024,"3421",5.9,7.18304981290454
2024,"3422",9.4,6.78426440990448
2024,"3423",3.9,3.11439276538686
2024,"3424",3.9,3.95113876978053
2024,"3425",2.5,3.22441967441982
2024,"3426",4,4.0229701283249
2024,"3427",7.8,5.51197159549534
2024,"3428",1.5,2.36041354480882
2024,"3429",2.1,2.96733415708492
2024,"3430",3.8,4.69377408508021
2024,"3431",2.4,3.02385235291824
2024,"3432",2.8,3.56553414244563
2024,"3433",4.9,4.72695179522154
2024,"3434",2.4,2.10675457344421
2024,"3435",4.6,3.84823595039031
2024,"3436",4.7,3.11404270659627
2024,"3437",4.4,5.00781544899962
2024,"3438",1.8,2.88588454276849
2024,"3439",2.3,4.4134453636568
2024,"3440",1.5,2.6882065811415
2024,"3441",5,3.45664330987564
2024,"3442",2.9,4.11339331528695
2024,"3443",3.5,4.84017193399159
2024,"3446",12.1,7.50893398677778
2024,"3447",4.8,2.46339260523546
2024,"3448",4.4,3.05832590969809
2024,"3449",3,3.21964044766972
2024,"3450",2.9,5.9224489976112
2024,"3451",5,5.61807293019517
2024,"3452",2,2.369556750845
2024,"3453",3.4,4.24229025237858
2024,"3454",7.5,4.11806451745931
2024,"3901",4.1,4.07149368787639
2024,"3903",7.9,6.33752613936196
2024,"3905",7.7,4.70341317327843
2024,"3907",3.7,4.16256291281223
2024,"3909",3.7,3.81304265698191
2024,"3911",4.3,3.71505128766446
2024,"4001",3.1,3.47202747501785
2024,"4003",12.3,6.05294456507542
2024,"4005",3.9,3.21537369548921
2024,"4010",3.3,2.63229386690543
2024,"4012",6.2,8.4349702973688
2024,"4014",6.7,6.71517269621776
2024,"4016",3.2,3.1262343979417
2024,"4018",2.2,3.77524803531044
2024,"4020",3.2,4.58719220787357
2024,"4022",1.6,2.46939763861172
2024,"4024",3.1,2.52869525480517
2024,"4026",3.3,5.31912337071608
2024,"4028",2.7,4.1648940257183
2024,"4030",4.5,6.64507171767933
2024,"4032",6.3,4.94242480333743
2024,"4034",2.2,3.18143158609477
2024,"4036",7.4,6.68217587655627
2024,"4201",3.8,5.49919419021066
2024,"4202",7.8,6.74648157185473
2024,"4203",5.7,4.77100692863946
2024,"4204",4.2,4.26629486398008
2024,"4205",8.8,5.9583927188607
2024,"4206",4.3,3.44323789131386
2024,"4207",4.4,3.96310580373829
2024,"4211",4.2,3.72127764967512
2024,"4212",3.4,3.65088054418039
2024,"4213",7.8,5.38812505863407
2024,"4214",7.1,4.4143916793576
2024,"4215",6.7,5.17135363803179
2024,"4216",4.2,3.31771966095188
2024,"4217",5,3.91054614035847
2024,"4218",9.1,5.83575294939841
2024,"4219",2,3.079275380648
2024,"4220",8,6.46514732484109
2024,"4221",2.9,2.85191262842053
2024,"4222",3.4,3.09249317058197
2024,"4223",3.3,3.18160541244136
2024,"4224",4.2,3.58383136497757
2024,"4225",7.1,5.61510450529338
2024,"4226",4,2.75695134650973
2024,"4227",8,6.24656279249555
2024,"4228",3,3.75062001293401
2024,"4601",2.6,4.2312179380382
2024,"4602",2.1,3.85692572915184
2024,"4611",2.3,2.76582968592991
2024,"4612",4.3,3.0744003352698
2024,"4613",6.9,4.68395839995738
2024,"4614",10.5,8.96859380710994
2024,"4615",8.5,5.79950678981653
2024,"4616",3.1,2.77166462089038
2024,"4617",10.5,7.56123431470106
2024,"4618",4.4,8.8870427589638
2024,"4619",2.1,2.97794510439163
2024,"4620",3.1,3.66867807394637
2024,"4621",4.5,3.95902364545974
2024,"4622",8.1,5.96532440956178
2024,"4623",1.6,5.25630053572288
2024,"4624",9.7,8.78355847004152
