"år","kommunenr_2024","observert","predikert"
2024,"4619",39,40.9738137035161
2024,"4620",71,59.1383899822496
2024,"4621",684,790.171559549153
2024,"4622",517,515.024466146533
2024,"4623",111,114.243917592289
2024,"4624",1020,1184.02856173401
2024,"4625",357,269.508470498359
2024,"4626",1380,1445.33315766001
2024,"4627",800,957.298208638122
2024,"4628",169,194.790977283856
2024,"4629",17,19.271733185569
2024,"4630",243,323.195355552985
2024,"4631",1141,1279.11751313135
2024,"4632",99,94.6827452465947
2024,"4633",22,15.7368174305329
2024,"4634",91,108.355637663605
2024,"4635",148,123.62943339615
2024,"4636",36,35.5272131721024
2024,"4637",68,75.473499985859
2024,"4638",251,274.840561507713
2024,"4639",148,147.31004639287
2024,"4640",457,505.261175921861
2024,"4641",81,76.6689571684349
2024,"4642",105,105.984456078794
2024,"4643",300,335.290619457398
2024,"4644",341,336.054753193512
2024,"4645",189,210.670895740829
2024,"4646",218,173.519079302294
2024,"4647",1114,959.852272079173
2024,"4648",204,220.118966793684
2024,"4649",435,451.150656426479
2024,"4650",438,376.566643392542
2024,"4651",390,366.162838802748
2024,"5001",6336,6191.12206992345
2024,"5006",1820,1465.37253638048
2024,"5007",678,876.91420347619
2024,"5014",206,195.965274678828
2024,"5020",54,59.3777480177322
2024,"5021",346,360.490337020345
2024,"5022",132,230.799883532103
2024,"5025",268,303.685791000177
2024,"5026",92,112.684475211687
2024,"5027",315,393.373128440346
2024,"5028",783,777.417076049704
2024,"5029",192,264.74794199728
2024,"5031",619,534.006615449624
2024,"5032",217,248.682830387461
2024,"5033",36,51.1559986153765
2024,"5034",148,136.711275379551
2024,"5035",1217,1151.24674495978
2024,"5036",196,143.951764786509
2024,"5037",1029,1074.9644715326
2024,"5038",704,752.511802726744
2024,"5041",147,159.924120512827
2024,"5042",114,126.274203135488
2024,"5043",24,27.705723626247
2024,"5044",74,72.0041910882607
2024,"5045",149,181.439791999997
2024,"5046",137,119.069384265821
2024,"5047",135,183.709998016365
2024,"5049",86,63.0147950573115
2024,"5052",35,41.5492454388868
2024,"5053",355,358.64482002385
2024,"5054",460,561.788414357765
2024,"5055",319,449.23495416094
2024,"5056",212,234.748633620612
2024,"5057",388,613.034625225408
2024,"5058",172,228.62738264954
2024,"5059",743,754.543689616187
2024,"5060",425,566.994233589552
2024,"5061",98,120.608460725388
2024,"5501",2527,2438.74626244136
2024,"5503",1299,1368.27448622673
2024,"5510",245,251.102218979354
2024,"5512",305,294.39949899552
2024,"5514",128,125.503351458981
2024,"5516",80,73.4836444630021
2024,"5518",60,59.5754108894835
2024,"5520",195,190.542030489638
2024,"5522",104,121.481942634413
2024,"5524",334,372.666161305071
2024,"5526",129,143.093057903101
2024,"5528",68,73.0103674175045
2024,"5530",681,757.033681501678
2024,"5532",330,381.028172640859
2024,"5534",169,187.146261676396
2024,"5536",190,222.050108735143
2024,"5538",124,132.247706848692
2024,"5540",182,185.920962165919
2024,"5542",210,200.784140264169
2024,"5544",274,239.611747756385
2024,"5546",88,111.091115037149
2024,"5601",979,947.725789054046
2024,"5603",506,526.603939717841
2024,"5605",431,557.470067043151
2024,"5607",353,426.620511591161
2024,"5610",142,159.385203895631
2024,"5612",200,170.615730777042
2024,"5614",49,62.5801755334886
2024,"5616",35,45.9731930659227
2024,"5618",98,111.592003858762
2024,"5620",109,145.118261349654
2024,"5622",299,275.357128936332
2024,"5624",133,133.634903542118
2024,"5626",52,59.4188899134383
2024,"5628",158,198.315246417737
2024,"5630",42,47.8700431629863
2024,"5632",103,108.670594122126
2024,"5634",89,128.081321507981
2024,"5636",52,59.5977490322953
2012,"0301",17127,16225.1818250201
2012,"1101",673,634.607305006115
2012,"1103",3949,4056.7831209779
2012,"1106",1081,1057.18074002482
2012,"1108",2095,1919.27381164124
2012,"1111",171,168.365990418181
2012,"1112",107,138.195832551543
2012,"1114",113,128.242037432135
2012,"1119",500,530.408953731014
2012,"1120",499,534.749479324563
2012,"1121",454,484.828208047109
2012,"1122",261,301.867928548303
2012,"1124",526,573.240624638882
2012,"1127",299,275.121179624638
2012,"1130",420,384.563351496104
2012,"1133",71,108.193444719313
2012,"1134",227,207.985431569218
2012,"1135",311,254.046167020111
2012,"1145",39,30.3102067434156
2012,"1146",282,292.023675118777
2012,"1149",1323,1248.7589588861
2012,"1160",373,321.250859079352
2012,"1505",966,961.723766419403
2012,"1506",1096,1060.23823998515
2012,"1508",1991,1986.54599354179
2012,"1511",186,179.148288667446
2012,"1514",146,114.385569721945
2012,"1515",360,376.551836871182
2012,"1516",326,324.020196379399
2012,"1517",214,250.186079941426
2012,"1520",451,494.023405572079
2012,"1525",206,194.311368914436
2012,"1528",294,361.579290631217
2012,"1531",376,396.649882937227
2012,"1532",272,238.591755711798
2012,"1535",304,306.774109348076
2012,"1539",511,401.387653627505
2012,"1547",131,149.2439403836
2012,"1554",281,291.933857910193
2012,"1557",128,119.644190266789
2012,"1560",211,185.688580633207
2012,"1563",373,375.47847335923
2012,"1566",246,245.982145896766
2012,"1573",152,154.703136934469
2012,"1576",233,260.163092148866
2012,"1577",466,465.729962690941
2012,"1578",136,132.283695251175
2012,"1579",568,546.909966277414
2012,"1580",428,406.183969056434
2012,"1804",1931,1572.15963597692
2012,"1811",87,95.9196572449993
2012,"1812",169,116.424216284191
2012,"1813",430,469.583320863177
2012,"1815",66,77.6412547129543
2012,"1816",21,25.3218224721065
2012,"1818",83,93.8017184185185
2012,"1820",313,289.841878843555
2012,"1822",144,135.618954450078
2012,"1824",621,627.979519937629
2012,"1825",85,92.9994038280624
2012,"1826",74,78.5244550372487
2012,"1827",66,85.7242976171138
2012,"1828",101,87.5448791910859
2012,"1832",256,241.500553393612
2012,"1833",1091,1017.6907187658
2012,"1834",94,109.521458420968
2012,"1835",22,22.7067052777656
2012,"1836",63,76.0368954215068
2012,"1837",537,430.629701042083
2012,"1838",152,153.382042108866
2012,"1839",67,75.7229023435669
2012,"1840",264,269.85194538596
2012,"1841",437,407.612861289755
2012,"1845",96,84.4622437749922
2012,"1848",188,160.473659165691
2012,"1851",119,105.403643237719
2012,"1853",90,81.8032150536006
2012,"1856",48,37.8194387584786
2012,"1857",24,29.8047909660604
2012,"1859",68,62.8228199934919
2012,"1860",424,498.437057307833
2012,"1865",388,395.50219541982
2012,"1866",402,376.269640848951
2012,"1867",192,179.957091542309
2012,"1868",256,251.411197266798
2012,"1870",813,597.424694954989
2012,"1871",255,314.401840770593
2012,"1874",60,56.2452594597578
2012,"3101",1353,1184.93376220628
2012,"3103",2036,2055.31103612358
2012,"3105",2220,2158.42756208849
2012,"3107",2953,2786.95156157568
2012,"3110",202,173.114524076169
2012,"3112",246,268.810216184757
2012,"3114",216,217.949903282399
2012,"3116",110,161.397114295553
2012,"3118",1656,1789.92676805397
2012,"3120",486,491.662563283449
2012,"3122",168,164.007651904973
2012,"3124",61,67.6020673628999
2012,"3201",3652,3729.17909145046
2012,"3203",2476,2487.23634829854
2012,"3205",2321,2200.83989143829
2012,"3207",1536,1560.10428857272
2012,"3209",643,678.981411437605
2012,"3212",475,532.142755730181
2012,"3214",511,465.503819476075
2012,"3216",471,482.058788062468
2012,"3218",538,510.422419530386
2012,"3220",306,309.904869236873
2012,"3222",960,873.310850486471
2012,"3224",413,460.252482370307
2012,"3226",601,569.676671189237
2012,"3228",815,769.159320190384
2012,"3230",142,194.22173127823
2012,"3232",554,572.206816276443
2012,"3234",251,279.195114010238
2012,"3236",266,236.441675255227
2012,"3238",516,433.828240627302
2012,"3240",779,769.572930845327
2012,"3242",131,122.032536717938
2012,"3301",3918,3682.66774520955
2012,"3303",1065,917.903145708758
2012,"3305",1313,1301.51120329497
2012,"3310",299,245.772675422975
2012,"3312",848,745.875875653141
2012,"3314",710,604.971809998418
2012,"3316",581,579.962803646493
2012,"3318",113,120.131379104431
2012,"3320",44,66.3960801043333
2012,"3322",198,203.938722656512
2012,"3324",379,201.198357390259
2012,"3326",52,72.3361779278241
2012,"3328",188,190.851645238338
2012,"3330",232,217.425448523418
2012,"3332",227,229.553589868134
2012,"3334",161,150.496173433087
2012,"3336",103,111.338037459038
2012,"3338",183,168.455767571888
2012,"3401",827,792.446711418248
2012,"3403",1545,1401.12281761276
2012,"3405",1001,1092.57650192702
2012,"3407",1450,1600.1206855985
2012,"3411",1286,1398.51358360994
2012,"3412",418,391.05890512622
2012,"3413",927,943.350303570442
2012,"3414",298,287.933819139031
2012,"3415",415,395.612572614614
2012,"3416",471,505.985657947581
2012,"3417",309,342.458059108617
2012,"3418",512,612.092503483127
2012,"3419",257,256.418308031661
2012,"3420",701,752.232987699488
2012,"3421",291,307.312076278083
2012,"3422",205,216.808195459845
2012,"3423",277,220.794504185452
2012,"3424",122,122.041839225659
2012,"3425",56,58.0353999459274
2012,"3426",73,89.0418177550355
2012,"3427",237,257.230235878633
2012,"3428",98,130.320151943779
2012,"3429",62,93.0845609305978
2012,"3430",96,77.6375409454863
2012,"3431",129,141.817437329901
2012,"3432",85,107.903973339707
2012,"3433",125,130.817944158748
2012,"3434",118,130.709805477183
2012,"3435",256,240.172557735159
2012,"3436",252,272.398362821655
2012,"3437",286,359.883497415007
2012,"3438",194,183.627486433831
2012,"3439",314,313.661188631383
2012,"3440",180,241.489080712374
2012,"3441",328,311.770139394668
2012,"3442",727,668.589026007873
2012,"3443",599,612.985064945021
2012,"3446",449,461.367263065221
2012,"3447",430,412.036633759806
2012,"3448",530,513.718278265697
2012,"3449",252,233.895408139153
2012,"3450",111,87.4912318372629
2012,"3451",233,276.503676227096
2012,"3452",83,107.070895525665
2012,"3453",173,134.223424550641
2012,"3454",95,97.8683248553849
2012,"3901",909,882.252844041816
2012,"3903",856,851.795139779627
2012,"3905",2246,2002.70507811504
2012,"3907",2604,2588.77504908734
2012,"3909",1798,1804.04509007943
2012,"3911",1046,1163.84289926531
2012,"4001",1519,1367.10290741146
2012,"4003",2116,1882.16381709197
2012,"4005",832,731.01244218641
2012,"4010",86,92.1175201870529
2012,"4012",559,524.378912502396
2012,"4014",531,518.906382257274
2012,"4016",251,257.600971984775
2012,"4018",409,447.848082880057
2012,"4020",462,426.487308846287
2012,"4022",139,161.734010594787
2012,"4024",106,102.055629749258
2012,"4026",340,354.757612540713
2012,"4028",126,141.66450561959
2012,"4030",66,75.0407975440533
2012,"4032",68,83.672596403969
2012,"4034",163,176.832146572162
2012,"4036",277,246.67380098967
2012,"4201",359,354.223939034698
2012,"4202",849,858.494081782965
2012,"4203",1843,1688.76117448768
2012,"4204",3733,3841.88683179909
2012,"4205",1012,961.905725832216
2012,"4206",438,493.568633374394
2012,"4207",424,463.392776861935
2012,"4211",139,153.085160773854
2012,"4212",117,118.572760491165
2012,"4213",370,368.714660309916
2012,"4214",208,233.127350490013
2012,"4215",477,414.160754508142
2012,"4216",190,217.990587481459
2012,"4217",122,157.391222962584
2012,"4218",44,62.608236407648
2012,"4219",183,187.89012172408
2012,"4220",90,76.6195371056987
2012,"4221",56,66.9259639344084
2012,"4222",31,28.5877890106024
2012,"4223",641,689.689369081038
2012,"4224",52,50.769032080498
2012,"4225",377,366.24687959601
2012,"4226",71,76.70941667091
2012,"4227",305,288.223160652786
2012,"4228",79,89.8725385193707
2012,"4601",8095,7937.32127917556
2012,"4602",713,801.871870999404
2012,"4611",144,163.394463538887
2012,"4612",158,179.09039321054
2012,"4613",448,448.775761970631
2012,"4614",585,595.455605779482
2012,"4615",107,124.995611023332
2012,"4616",173,184.476968449483
2012,"4617",548,547.55974875154
2012,"4618",591,658.35912840421
2012,"4619",44,37.8247074779551
2012,"4620",57,74.7421862607926
2012,"4621",706,682.737419200411
2012,"4622",450,461.097390475387
2012,"4623",82,101.468008018185
2012,"4624",751,845.340159990727
2012,"4625",183,232.575727106478
2012,"4626",1034,1049.46360348487
2012,"4627",728,722.09614600266
2012,"4628",236,231.796377558794
2012,"4629",9,13.0066083953714
2012,"4630",235,269.195793744537
2012,"4631",996,975.309460496388
2012,"4632",49,67.1765345857691
2012,"4633",22,21.6822977792038
2012,"4634",82,86.6560583566113
2012,"4635",104,119.384050519112
2012,"4636",23,31.5559370414434
2012,"4637",53,69.2772313023244
2012,"4638",291,253.720375927756
2012,"4639",161,161.708078564254
2012,"4640",445,428.072916270122
2012,"4641",92,72.6278606603348
2012,"4642",107,103.564262796638
2012,"4643",342,300.401318113242
2012,"4644",293,317.097266152615
2012,"4645",213,193.110185844175
2012,"4646",166,166.92397204834
2012,"4647",815,812.468656467061
2012,"4648",234,217.94867803987
2012,"4649",331,341.206498031768
2012,"4650",338,379.507927517893
2012,"4651",319,341.982559996192
2012,"5001",5052,4945.36738527062
2012,"5006",1223,1274.26105602458
2012,"5007",914,755.683777148207
2012,"5014",165,182.547549530724
2012,"5020",66,66.560183652707
2012,"5021",265,291.316882695012
2012,"5022",238,206.781207663877
2012,"5025",207,264.40317977364
2012,"5026",110,96.8210079513438
2012,"5027",371,359.990586962438
2012,"5028",617,562.491012775012
2012,"5029",205,193.587429468507
2012,"5031",390,401.576656638309
2012,"5032",243,224.036181479737
2012,"5033",51,38.8583330688909
2012,"5034",145,142.154845229033
2012,"5035",793,877.038259369078
2012,"5036",90,121.686451711116
2012,"5037",767,817.270306704542
2012,"5038",525,602.882148671058
2012,"5041",160,148.482118711458
2012,"5042",125,104.920257114103
2012,"5043",25,22.5320516538534
2012,"5044",72,65.793259858223
2012,"5045",168,160.121640880675
2012,"5046",100,96.7682571992261
2012,"5047",172,172.340423193082
2012,"5049",57,60.5066156396799
2012,"5052",36,38.3023190083216
2012,"5053",315,289.984098704124
2012,"5054",539,495.670266801981
2012,"5057",566,462.495118068384
2012,"5058",230,212.872460753824
2012,"5060",534,511.24615975442
2012,"5061",116,119.687865625858
2012,"5501",1946,1878.28198637345
2012,"5503",1108,1088.71260929814
2012,"5510",211,215.299686771258
2012,"5512",241,246.906700002875
2012,"5514",119,117.345246521543
2012,"5516",67,69.2703806864725
2012,"5518",46,53.0638515437553
2012,"5520",168,164.562452322612
2012,"5522",90,90.9320498737488
2012,"5524",325,307.943423004532
2012,"5526",121,112.849097064069
2012,"5528",88,77.8844684585404
2012,"5530",704,642.943949934852
2012,"5532",304,314.516936575782
2012,"5534",172,142.308091346432
2012,"5536",205,177.714742333741
2012,"5538",99,91.0211321916896
2012,"5540",141,135.639656437378
2012,"5542",177,172.330401704672
2012,"5544",244,215.192095249712
2012,"5546",92,81.2182205069871
2012,"5601",612,729.797037067488
2012,"5603",465,447.919796140377
2012,"5605",480,453.263640702149
2012,"5607",278,326.442813303572
2012,"5610",118,136.691156257271
2012,"5612",142,142.776201496619
2012,"5614",72,57.7214887130749
2012,"5616",43,38.3999139097013
2012,"5618",96,89.8229154886076
2012,"5620",140,123.419482476416
2012,"5622",302,233.674649195181
2012,"5624",143,126.378449683033
2012,"5626",56,48.2381222473442
2012,"5628",183,159.036353912655
2012,"5630",59,54.7575334069387
2012,"5632",79,86.4547430806965
2012,"5634",154,111.006520997444
2012,"5636",61,46.8682297155628
