"kommunenr_2024","år","y2s_predikert","y2s_nedre","y2s_ovre","n_bootstrap_ok"
"3116",2034,44.7866949360713,43.3160954251683,48.4568196322976,60
"3116",2035,46.0869576440089,44.2880587125333,50.6632474697078,60
"3116",2036,47.6018423306233,45.4121846281369,53.2046685517498,60
"3116",2037,49.0879785611177,46.5232105510527,55.6835490755216,60
"3116",2038,50.8303534223928,47.8079925899963,58.6937237892814,60
"3116",2039,52.5280883797944,49.0687988153041,61.6391812311808,60
"3116",2040,54.4203746607362,50.4613967748758,64.9859712949128,60
"3116",2041,56.2296901653293,51.8028641823764,68.1549840373638,60
"3116",2042,58.4823459649524,53.4378445432262,72.2630435796926,60
"3116",2043,60.37489399427,54.8389105698176,75.6064767691304,60
"3116",2044,62.2742984080713,56.2481239720699,78.9555445524802,60
"3116",2045,64.8420809145928,58.0931582607383,83.7607150828617,60
"3116",2046,67.5648998927627,60.0386609385774,88.9239540905345,60
"3116",2047,70.3553737386321,62.0272937927026,94.2574810319527,60
"3116",2048,72.600060474835,63.6653278471487,98.3763689664995,60
"3116",2049,75.8790665701123,65.9666719169466,104.844955029197,60
"3116",2050,79.5983654290803,68.5444169446526,112.371674984364,60
"3118",2026,509.165724414514,507.258916515102,512.797578895601,60
"3118",2027,513.79058321081,510.72265678911,519.78841159737,60
"3118",2028,519.280547143497,514.856161295183,528.265486116363,60
"3118",2029,526.028740668371,519.93248817795,538.867356977889,60
"3118",2030,534.857419426208,526.516947253184,553.146302300914,60
"3118",2031,544.452231907271,533.681696652413,568.751887759041,60
"3118",2032,555.624175269084,541.985060131839,587.090100173426,60
"3118",2033,567.772794994493,551.006055723047,607.286235924655,60
"3118",2034,581.006339936282,560.816939080699,629.473417978105,60
"3118",2035,596.250972588626,572.041950840185,655.490298411566,60
"3118",2036,612.730637862405,584.146421534333,683.882274433256,60
"3118",2037,630.606822532648,597.227257656755,715.028644996467,60
"3118",2038,648.634390358607,610.439040535822,746.46880376024,60
"3118",2039,667.502035166793,624.243420321414,779.585283960975,60
"3118",2040,687.067361683525,638.546478621334,814.08772320684,60
"3118",2041,708.301905169595,653.98441401013,852.025906330107,60
"3118",2042,731.045018387522,670.443546003303,893.122002036987,60
"3118",2043,753.648926885923,686.832370241355,933.936340269557,60
"3118",2044,777.898002528937,704.319635790647,978.264896916864,60
"3118",2045,804.779190083414,723.539284468333,1028.30879574846,60
"3118",2046,832.44510220762,743.273071725687,1080.16912849405,60
"3118",2047,862.087312284444,764.284972151588,1136.50430385517,60
"3118",2048,891.84203030256,785.363966374292,1193.24900287803,60
"3118",2049,924.666504182889,808.406497510645,1257.04067877786,60
"3118",2050,960.231669920862,833.175625324123,1327.32652224026,60
"3120",2026,99.3499533552835,99.0676257181501,100.189269936792,60
"3120",2027,100.499269450246,100.063550264257,101.782459756887,60
"3120",2028,102.103097265803,101.436304531766,104.143551236795,60
"3120",2029,104.036403307178,103.078458594964,107.066832653193,60
"3120",2030,106.132843508299,104.783544284033,110.257652491147,60
"3120",2031,108.550300632915,106.703351368482,114.010795516384,60
"3120",2032,111.378384060249,108.907912896597,118.510557585237,60
"3120",2033,114.49520696536,111.374197054762,123.541572610867,60
"3120",2034,118.535460684737,114.48594663468,130.362655903256,60
"3120",2035,122.121052858803,117.291513685624,136.296611840658,60
"3120",2036,126.197316640751,120.442039373376,143.194443826328,60
"3120",2037,130.758728743299,123.925700317791,151.084837486921,60
"3120",2038,135.875992855091,127.787550111254,160.137471518355,60
"3120",2039,141.581130099099,132.043736421728,170.456733316784,60
"3120",2040,146.64974999002,135.873377202646,179.471970232241,60
"3120",2041,152.078068970068,139.947513141336,189.257994994485,60
"3120",2042,157.735632497776,144.171614340506,199.569073930686,60
"3120",2043,163.675049525612,148.581390554855,210.520337676474,60
"3120",2044,170.784375964607,153.758184372719,224.090552732511,60
"3120",2045,177.073950409504,158.396030312762,235.884432614811,60
"3120",2046,183.539057458308,163.145910397728,248.105756295891,60
"3120",2047,190.421128225813,168.166594633844,261.298570419607,60
"3120",2048,197.144402351877,173.085430864353,274.149846534077,60
"3120",2049,205.96209825661,179.342318683306,291.927211128317,60
"3120",2050,214.335041122072,185.301728218592,308.776221882669,60
"3122",2026,32.2819812850258,32.1489767485348,33.4609313249457,60
"3122",2027,33.0030261002563,32.7604627504657,34.8158976953231,60
"3122",2028,33.8348817299147,33.4547181614798,36.3750011131847,60
"3122",2029,34.7310389780758,34.1987242024405,38.0499161751079,60
"3122",2030,35.9127204037962,35.145062643521,40.2827099178253,60
"3122",2031,36.7987315257372,35.8911175811349,41.9172878627796,60
"3122",2032,38.2122177136854,37.0054973902305,44.6024633828228,60
"3122",2033,39.9028981468564,38.3101851025866,47.8623903806515,60
"3122",2034,41.3532259160032,39.4530797897892,50.6292057089366,60
"3122",2035,43.2455296965396,40.8969247112159,54.3221460473423,60
"3122",2036,44.6662445192069,42.0283932493979,57.0095383489225,60
"3122",2037,46.4524902319295,43.4067275544486,60.4496579687889,60
"3122",2038,48.8890699809571,45.2145814309641,65.1475063304743,60
"3122",2039,50.5849247156918,46.5356785728078,68.3501622971314,60
"3122",2040,52.7097330327849,48.140165865716,72.4248636356098,60
"3122",2041,54.8328726662152,49.7464486840601,76.4938474058966,60
"3122",2042,56.621678753899,51.1357413820089,79.8738189716498,60
"3122",2043,58.9928135232485,52.9046155773964,84.4587341273486,60
"3122",2044,61.7085303040862,54.8982099328557,89.7650031514296,60
"3122",2045,65.172645955987,57.3691705672612,96.7156609736782,60
"3122",2046,67.8748014087861,59.3510407578987,102.059259119967,60
"3122",2047,70.0990241779102,61.031042069982,106.359356878349,60
"3122",2048,73.2039046738414,63.2698614283808,112.591117240164,60
"3122",2049,76.8480408562762,65.8450453381038,120.46162045409,60
"3122",2050,81.468440265772,69.0284935488543,131.001266864294,60
"3124",2026,14.1690316711396,14.1279746169656,14.6789763578487,60
"3124",2027,14.3451963165782,14.2673058511685,15.1418915908779,60
"3124",2028,14.5083385437899,14.397305276455,15.5775322325782,60
"3124",2029,14.7503051999926,14.5903377262982,16.1646698060704,60
"3124",2030,14.9424115761922,14.7461301156169,16.6481373205526,60
"3124",2031,15.2115050278588,14.9629919275484,17.2819745654001,60
"3124",2032,15.7017383636165,15.3501189099985,18.3698523078221,60
"3124",2033,16.0452954089493,15.6265554069317,19.1508188289249,60
"3124",2034,16.4438428544959,15.9453384300921,20.0461767048551,60
"3124",2035,17.126625483023,16.4813356185092,21.5413365412148,60
"3124",2036,17.7602964836061,16.9790926737208,22.9680504234175,60
"3124",2037,18.3733253961676,17.4620470265336,24.3778170042839,60
"3124",2038,19.2982797605956,18.1774593452274,26.5127697112963,60
"3124",2039,19.838357780456,18.6082319767188,27.7293230679212,60
"3124",2040,20.5184601854103,19.1421388861202,29.2865690201701,60
"3124",2041,21.4842753861151,19.8849054484631,31.5531244837389,60
"3124",2042,22.1574129751016,20.4155696417454,33.0893249877378,60
"3124",2043,23.4511487989302,21.3949943321425,36.2058125435795,60
"3124",2044,24.4435434549565,22.1471746872991,38.577873532788,60
"3124",2045,25.0374377369674,22.6182120242866,39.9251287295588,60
"3124",2046,26.4976175521295,23.6962838561296,43.5319930326176,60
"3124",2047,27.9736353448368,24.778877805232,47.2350677248333,60
"3124",2048,29.2652471213447,25.7310109840202,50.483566049239,60
"3124",2049,29.9264142482709,26.246835146218,52.0194883774784,60
"3124",2050,31.4834930150502,27.3777023048558,56.0345326647044,60
"3201",2026,1415.3913757055,1410.15819612693,1425.04121853707,60
"3201",2027,1428.23208478259,1420.1705581545,1443.61933490624,60
"3201",2028,1443.72104150943,1432.27346988315,1466.24398558911,60
"3201",2029,1461.90373199969,1446.4880893129,1493.04530687793,60
"3201",2030,1484.46153583392,1463.97987598995,1527.06212887425,60
"3201",2031,1509.52811640723,1483.41518275395,1565.10421969952,60
"3201",2032,1539.91198105129,1506.73182846643,1612.31174760174,60
"3201",2033,1572.60595863654,1531.81283395961,1663.38566669791,60
"3201",2034,1608.29558588928,1559.12424288447,1719.62029586407,60
"3201",2035,1649.23099717856,1590.20138699916,1785.27468309968,60
"3201",2036,1692.44957538537,1622.99549499707,1854.92789000306,60
"3201",2037,1743.12267457632,1661.00972501726,1938.49846816417,60
"3201",2038,1795.4280919575,1700.24539929426,2025.09790829393,60
"3201",2039,1851.05843862276,1741.84049602206,2118.01849454416,60
"3201",2040,1911.38691146407,1786.69930691553,2220.0608894718,60
"3201",2041,1974.02442129008,1833.19915878466,2327.44691430208,60
"3201",2042,2043.60474959892,1884.40405361023,2449.07335621319,60
"3201",2043,2118.19677160268,1938.98133879169,2581.24806050705,60
"3201",2044,2197.36326888635,1996.60107203146,2723.3088471313,60
"3201",2045,2282.66619621016,2058.24910713064,2878.80803147756,60
"3201",2046,2372.35730190366,2122.7194978587,3044.38287507961,60
"3201",2047,2468.88193294662,2191.56088112135,3225.60087692713,60
"3201",2048,2567.40754112806,2261.58712767189,3412.24837059829,60
"3201",2049,2672.0235076359,2335.40224048906,3613.54907098931,60
"3201",2050,2779.93290861906,2411.15739743186,3823.59658810492,60
"3203",2026,957.303083271605,953.799225719162,964.244330268826,60
"3203",2027,968.220043984478,962.729343951821,979.42742432771,60
"3203",2028,981.513908116079,973.487774644318,998.494795186907,60
"3203",2029,997.346533426108,986.176279152972,1021.7516084594,60
"3203",2030,1015.50591146437,1000.62720030393,1048.90419581684,60
"3203",2031,1036.50138604226,1017.18159135666,1080.96350324897,60
"3203",2032,1059.60725848309,1035.31431924282,1116.68890185028,60
"3203",2033,1084.87734396836,1055.05703153566,1156.22252644814,60
"3203",2034,1113.73812389858,1077.38423923122,1202.33078365509,60
"3203",2035,1144.8671675935,1101.37214543131,1252.59447227614,60
"3203",2036,1178.59987736552,1127.24733443575,1307.70153321107,60
"3203",2037,1214.93736528609,1154.99227051792,1367.7501054348,60
"3203",2038,1253.70244126564,1184.46830538644,1432.48602219825,60
"3203",2039,1295.6028987532,1216.14175396447,1503.40232197745,60
"3203",2040,1338.59189577403,1248.62825278579,1576.4267150769,60
"3203",2041,1384.72334236493,1283.28805713188,1655.80885500095,60
"3203",2042,1432.60808131941,1319.18107730945,1738.77499018633,60
"3203",2043,1485.51611451382,1358.4597385731,1832.24587235613,60
"3203",2044,1542.85963511595,1400.69686627106,1935.24308408403,60
"3203",2045,1602.46243771957,1444.42415323771,2043.34955173906,60
"3203",2046,1667.48062503714,1491.68232312682,2163.52890786435,60
"3203",2047,1732.43139857726,1538.85460126484,2284.08292764896,60
"3203",2048,1803.84299622633,1590.1648895665,2419.46713053329,60
"3203",2049,1879.92265871244,1644.39092914957,2566.12202553538,60
"3203",2050,1961.68277057259,1702.13462185445,2726.6862041022,60
"3205",2026,804.228962511112,802.058388515107,809.058644823656,60
"3205",2027,808.791636166862,805.419614809591,816.397893956611,60
"3205",2028,814.715692436896,809.878226823872,825.798348090287,60
"3205",2029,822.049623928722,815.462520922309,837.392722173967,60
"3205",2030,831.15521517854,822.420955668575,851.840659435923,60
"3205",2031,841.412327215948,830.306232195408,868.069375239301,60
"3205",2032,853.553957148524,839.627905260218,887.436184286082,60
"3205",2033,866.63691490319,849.715514933522,908.258677021498,60
"3205",2034,881.320599812547,861.0283993,931.761948770458,60
"3205",2035,897.980495195947,873.824026407491,958.674911899398,60
"3205",2036,915.62118994422,887.403393671306,987.173199927335,60
"3205",2037,935.626379369809,902.717997213426,1019.900132471,60
"3205",2038,955.875331874098,918.28538619425,1052.89446090399,60
"3205",2039,978.237753693812,935.389668708875,1089.74754090736,60
"3205",2040,1003.14231845923,954.315493367788,1131.35064363428,60
"3205",2041,1028.92585859185,973.910195502635,1174.53911026183,60
"3205",2042,1057.39011580559,995.396182619755,1222.88457882438,60
"3205",2043,1087.94464327864,1018.35437517933,1275.31786792184,60
"3205",2044,1121.81390103762,1043.59217393472,1334.40253080445,60
"3205",2045,1158.69598882434,1070.88241133435,1399.67962307233,60
"3205",2046,1198.27891145531,1099.9891268361,1470.66717548063,60
"3205",2047,1241.08740624876,1131.2389048074,1548.59798621868,60
"3205",2048,1286.13518689764,1163.94641013234,1631.58603159752,60
"3205",2049,1334.84819209446,1199.03213176945,1722.79264873361,60
"3205",2050,1388.5386288969,1237.32247824798,1825.28916449776,60
"3207",2026,669.621871389044,667.688984261553,673.731394408409,60
"3207",2027,673.428498363864,670.420939325911,679.929825909114,60
"3207",2028,678.895609976666,674.40309636508,688.917701013739,60
"3207",2029,685.44374410157,679.215624741303,699.673691690099,60
"3207",2030,693.834516127219,685.390940949295,713.597031919572,60
"3207",2031,703.202603641804,692.308731272637,729.177768940939,60
"3207",2032,713.445192180934,699.894092325519,746.241516777568,60
"3207",2033,725.267377039723,708.637968764859,766.107154539649,60
"3207",2034,737.889734032477,717.992607163835,787.353295242725,60
"3207",2035,752.863210672761,729.031570289325,812.92375906239,60
"3207",2036,767.966609443839,740.217247947702,838.629197296819,60
"3207",2037,783.541075129561,751.785357555845,865.10671267572,60
"3207",2038,800.941026858171,764.655072054683,895.012986755646,60
"3207",2039,820.288663401424,778.904242103268,928.635364683505,60
"3207",2040,840.963494468211,794.098284130607,964.818670433597,60
"3207",2041,861.277070308436,809.088189112814,1000.22016436314,60
"3207",2042,882.393936426518,824.66070684043,1037.15791916325,60
"3207",2043,906.686029326776,842.408806756329,1080.4607756158,60
"3207",2044,935.308242230018,863.07723917275,1132.66735299441,60
"3207",2045,965.591138603173,884.852746215562,1188.473910962,60
"3207",2046,995.001534805139,906.045418388122,1242.62421327416,60
"3207",2047,1026.55178309356,928.644522975564,1301.45344003119,60
"3207",2048,1060.14438041415,952.563054522862,1364.88215848909,60
"3207",2049,1099.55932164935,980.268035700289,1441.17441353361,60
"3207",2050,1140.18566340854,1008.68832934223,1520.67222392295,60
"3209",2026,254.089232880535,253.531381977693,256.138137352631,60
"3209",2027,255.724237147262,254.841496243079,258.821683405523,60
"3209",2028,257.785678794289,256.520102991191,262.074317680441,60
"3209",2029,260.265389605324,258.558642940454,265.889698218235,60
"3209",2030,263.314019568187,261.071146309847,270.50690843852,60
"3209",2031,266.721795831148,263.893546334573,275.610345496526,60
"3209",2032,271.056694770918,267.417748252564,282.165462634342,60
"3209",2033,275.651429018819,271.11943394133,289.392669247529,60
"3209",2034,280.858873798397,275.293252038735,297.65009929327,60
"3209",2035,286.603368168138,279.884481419022,306.75451983248,60
"3209",2036,292.788827790358,284.823807402117,316.250120376339,60
"3209",2037,300.168792409364,290.631575699441,327.734364612275,60
"3209",2038,307.548338816743,296.4690092826,339.1674321445,60
"3209",2039,315.670017617483,302.84869017723,352.179737288934,60
"3209",2040,324.187718741242,309.529139241335,365.969868116712,60
"3209",2041,333.840547079599,317.015902978564,381.880551203351,60
"3209",2042,344.682626387275,325.337930084329,400.063362671524,60
"3209",2043,355.926206369433,333.948844825299,419.04620564853,60
"3209",2044,367.383314492995,342.719095371977,438.462256306729,60
"3209",2045,380.275021260947,352.472510189375,460.744223392081,60
"3209",2046,394.971823726294,363.446712335095,486.715096970048,60
"3209",2047,411.461121202562,375.615588502849,516.461694282467,60
"3209",2048,428.103111580771,387.87351314825,546.681998778768,60
"3209",2049,445.30820897638,400.490887177586,578.232794027592,60
"3209",2050,464.45624854907,414.369220652392,614.08378481922,60
"3212",2026,211.846061947737,208.405108620539,213.379186538315,60
"3212",2027,214.185543303134,209.402427178964,216.702693393177,60
"3212",2028,217.175669021002,211.022776491925,221.025009744376,60
"3212",2029,220.70872214639,213.154342965701,226.185476981294,60
"3212",2030,225.032222175214,216.047481365823,232.617723094218,60
"3212",2031,229.6376334061,219.207642056334,239.483999389238,60
"3212",2032,235.493258104324,223.569305746943,248.576869328364,60
"3212",2033,241.673221376876,228.130807422027,258.346980944137,60
"3212",2034,248.700305225854,233.224158023127,269.672367849901,60
"3212",2035,256.217279504659,238.357709342588,281.915471823569,60
"3212",2036,264.597848768182,244.071523321524,295.797111108647,60
"3212",2037,273.927051378933,250.435967135903,311.527359469412,60
"3212",2038,283.515759145053,256.951079469811,327.776403014509,60
"3212",2039,293.820682047992,263.523144562221,345.46162744535,60
"3212",2040,305.121199456979,271.424387815058,365.205815329165,60
"3212",2041,317.431693257992,280.060714042424,387.058606481673,60
"3212",2042,329.694231632575,288.664541751513,408.870379721442,60
"3212",2043,342.634034711885,297.759466628831,432.140961291211,60
"3212",2044,355.516716766617,306.813980534078,455.346456465643,60
"3212",2045,370.400599807223,317.234893791848,482.893418821642,60
"3212",2046,386.622017608798,328.574226755548,513.5059452369,60
"3212",2047,403.045043196699,340.045589745269,544.726627330573,60
"3212",2048,417.755513092233,350.312363320865,572.278052103256,60
"3212",2049,434.228245507349,361.796474034637,603.908870223003,60
"3212",2050,452.457891949235,374.410093823468,639.684891663397,60
"3214",2026,201.312424612299,200.548807710945,202.569963832753,60
"3214",2027,202.544663035933,201.328421798088,204.697152395539,60
"3214",2028,204.418389001533,202.588038120257,207.89249474981,60
"3214",2029,206.854517023763,204.263025469651,212.042474222091,60
"3214",2030,209.684197524655,206.223095280851,216.857607389895,60
"3214",2031,213.366453175367,208.792336240844,223.188877270937,60
"3214",2032,217.276416496965,211.537415226602,229.909600503446,60
"3214",2033,222.113766080562,214.93660545401,238.33296327791,60
"3214",2034,227.66475845974,218.840199969859,248.089953235885,60
"3214",2035,232.881213040812,222.538473074702,257.170623981453,60
"3214",2036,238.653691965391,226.636967475027,267.333307159544,60
"3214",2037,245.146659527147,231.242345849246,278.90186679154,60
"3214",2038,252.497378828449,236.436161895118,292.188270920694,60
"3214",2039,260.619159754457,242.160001295147,307.038856502586,60
"3214",2040,268.137605160727,247.501371116841,320.621746542477,60
"3214",2041,277.146215892594,253.841124900082,337.298299068401,60
"3214",2042,286.526541700269,260.433845402075,354.778062260659,60
"3214",2043,296.998786846211,267.745153321714,374.628917521383,60
"3214",2044,309.739212170936,276.52839093139,399.489584226224,60
"3214",2045,322.498514577742,285.313545574816,424.545061270798,60
"3214",2046,335.670927021089,294.350621664752,450.675007166041,60
"3214",2047,350.489013764326,304.421974738223,480.707659357843,60
"3214",2048,366.156570500825,315.010771733809,512.919279738649,60
"3214",2049,385.239458068997,327.705845571799,553.488452947213,60
"3214",2050,402.184042364232,339.018910003029,589.377011961168,60
"3216",2026,139.253318617031,138.604486002176,141.398316995372,60
"3216",2027,140.339765691715,139.329245568486,143.569030959867,60
"3216",2028,141.917115421374,140.431273059343,146.501001743699,60
"3216",2029,143.846587344285,141.80867689183,149.888234304579,60
"3216",2030,146.298008627453,143.57705989485,154.029349626322,60
"3216",2031,149.122247544248,145.628537579898,158.915167755064,60
"3216",2032,152.373589805721,147.998015769115,164.511653287498,60
"3216",2033,156.178674414101,150.769495878248,171.063019205793,60
"3216",2034,160.487920202455,153.904996031783,178.491765360137,60
"3216",2035,165.155593730003,157.304052909034,186.713373822433,60
"3216",2036,169.789901183184,160.699207153274,194.994508625387,60
"3216",2037,175.348619254417,164.740158663147,205.129057497396,60
"3216",2038,180.830605217955,168.743871353009,214.999481612805,60
"3216",2039,186.855167442693,173.128474163175,225.704534911884,60
"3216",2040,192.821610440556,177.492320722505,236.257752937167,60
"3216",2041,198.84663099431,181.911578898581,246.890475516037,60
"3216",2042,205.78961951031,186.958513065074,259.315025969296,60
"3216",2043,212.560838390435,191.893141488284,271.370132420007,60
"3216",2044,220.028158269187,197.282631227284,284.801505239784,60
"3216",2045,227.897313174337,202.941848141944,299.070741219647,60
"3216",2046,236.554182271938,209.116300074865,315.291053491311,60
"3216",2047,245.443686157395,215.444825335753,332.121623529964,60
"3216",2048,255.262906876308,222.370707699213,351.253965288952,60
"3216",2049,265.633018777529,229.643802636125,371.721163685104,60
"3216",2050,277.353879270987,237.762458983312,395.439479653283,60
"3218",2026,151.172718707261,150.663149416477,153.439228208759,60
"3218",2027,152.856383732106,152.103596187754,156.187032410384,60
"3218",2028,154.82924905878,153.802149492976,159.367145546976,60
"3218",2029,157.138936014859,155.798141141424,163.064945982058,60
"3218",2030,159.829153658653,158.127229698993,167.358831519969,60
"3218",2031,162.649915850405,160.581296338026,171.811709466904,60
"3218",2032,166.170827105378,163.631225040064,177.464768971641,60
"3218",2033,169.747876172624,166.742214437237,183.276798510482,60
"3218",2034,173.927157319588,170.344616450222,190.231653548609,60
"3218",2035,178.366138526283,174.082197701866,197.64412864918,60
"3218",2036,182.854469153913,177.878790445911,205.014817310569,60
"3218",2037,188.360109435488,182.442510649364,214.17372578059,60
"3218",2038,193.475764453189,186.735079394685,222.55314447921,60
"3218",2039,199.659331307984,191.823400233473,232.949910873888,60
"3218",2040,205.788615505514,196.88275730539,243.22320779748,60
"3218",2041,212.305442683681,202.233256888092,254.236374399352,60
"3218",2042,219.318997703123,207.952513404593,266.235208071833,60
"3218",2043,226.755119518494,213.98339447191,279.075110314632,60
"3218",2044,235.321423189908,220.832604915732,294.198669780845,60
"3218",2045,244.104340283806,227.837701345796,309.796042876638,60
"3218",2046,253.637733450351,235.379156891856,326.969675110789,60
"3218",2047,263.734239817827,243.318066950308,345.366640480681,60
"3218",2048,273.839972212889,251.259642586609,363.84173869551,60
"3218",2049,285.335957327549,260.178468986126,385.321653759473,60
"3218",2050,297.394253705723,269.321689701225,408.113092847505,60
"3220",2026,73.8753361652812,73.6710738653763,76.795675988265,60
"3220",2027,74.6102434617438,74.2581154240281,78.8987933035563,60
"3220",2028,75.4328484701052,74.9205630536376,81.1435923878743,60
"3220",2029,76.4315250616231,75.7272056576277,83.6871739443579,60
"3220",2030,77.7391835159944,76.7805599299234,86.7698707384751,60
"3220",2031,79.2753169538087,78.0157878661526,90.2542952975655,60
"3220",2032,81.0827052328854,79.4104447734921,94.2229889033479,60
"3220",2033,82.9671718301354,80.8658754609727,98.3253009704827,60
"3220",2034,85.1492241082551,82.5369621124344,102.963440256283,60
"3220",2035,87.4117151520444,84.2715678751598,107.741473020879,60
"3220",2036,90.0472235308551,86.2709400600139,113.203856247381,60
"3220",2037,92.636882441601,88.2457008227781,118.573913812218,60
"3220",2038,95.3539363387175,90.3137356356364,124.176065174192,60
"3220",2039,98.3786421071279,92.5978075235451,130.351097873148,60
"3220",2040,101.596026107903,95.0171707566282,136.888325006877,60
"3220",2041,104.7484521884,97.3961812132056,143.300170438095,60
"3220",2042,107.455194888838,99.4831517656717,148.847484177079,60
"3220",2043,111.530115776859,102.489704676309,157.021610494199,60
"3220",2044,115.386524986318,105.351853786541,164.779482207193,60
"3220",2045,119.632409704258,108.474401100136,173.297409696977,60
"3220",2046,124.019160370969,111.690709651796,182.097403522719,60
"3220",2047,128.416050706472,114.907583936562,190.932221135651,60
"3220",2048,133.187738876493,118.365119898152,200.514372839844,60
"3220",2049,139.373477385367,122.734175746251,213.299944746366,60
"3220",2050,145.403452747181,126.988411285984,225.874081672625,60
"3222",2026,356.599585414323,355.615243240641,358.836144217709,60
"3222",2027,359.221239550863,357.699425713576,362.82114710761,60
"3222",2028,362.542742951382,360.386959947536,367.82914154512,60
"3222",2029,366.90730434236,363.887556157605,374.43906608808,60
"3222",2030,372.037996658311,367.956407464599,382.211714333263,60
"3222",2031,377.811917284549,372.542189942094,390.953991108478,60
"3222",2032,384.563793911921,377.880161373259,401.258630585835,60
"3222",2033,392.263918862536,383.943395618326,413.099750942297,60
"3222",2034,401.057293102476,390.828559890829,426.895217104135,60
"3222",2035,410.811727693071,398.433992533287,442.457692198198,60
"3222",2036,420.829233139278,406.264079946721,458.432110879372,60
"3222",2037,431.723533944775,414.744378474288,475.99076988614,60
"3222",2038,443.517254375311,423.881666550666,495.204268249712,60
"3222",2039,456.856748342375,434.120565317197,517.344789443699,60
"3222",2040,470.486688569681,444.569683463146,540.038106311712,60
"3222",2041,483.917519666807,454.858373720034,562.318215491911,60
"3222",2042,498.829842709608,466.171788922425,587.485405495541,60
"3222",2043,515.247070341431,478.514895055846,615.649439233298,60
"3222",2044,533.165096432225,491.875598159115,646.864164561548,60
"3222",2045,552.192282873721,505.979392090215,680.407750950615,60
"3222",2046,571.386889789062,520.195533385756,714.378680746681,60
"3222",2047,592.717027658991,535.82209959993,752.87297174145,60
"3222",2048,616.208277984035,552.858346272144,796.135208820525,60
"3222",2049,641.144016917929,570.819852936664,842.839184230934,60
"3222",2050,667.097383369545,589.411931237623,892.294761149507,60
"3224",2026,146.31676652512,145.521581399559,147.455064671995,60
"3224",2027,147.743430391577,146.5561021762,149.544021844796,60
"3224",2028,149.449459274272,147.821430050131,152.037272903021,60
"3224",2029,151.514885420386,149.375578578112,155.07647502896,60
"3224",2030,153.929640450469,151.208908204988,158.65407207082,60
"3224",2031,156.684561968506,153.312295445431,162.764421725128,60
"3224",2032,159.869825922683,155.750194121954,167.573424534341,60
"3224",2033,163.125662467649,158.254915854301,172.465562695445,60
"3224",2034,167.050543234062,161.267049796877,178.489002809023,60
"3224",2035,170.967055379613,164.287432937047,184.460566337374,60
"3224",2036,175.60180721237,167.847977092191,191.587620704678,60
"3224",2037,180.460853856904,171.583912534567,199.063413366723,60
"3224",2038,185.253219612297,175.283099490571,206.484300413563,60
"3224",2039,190.686554111086,179.457768564701,215.049600376179,60
"3224",2040,196.567131989682,183.965396048248,224.602639804611,60
"3224",2041,202.832196354746,188.757142986014,234.894518655412,60
"3224",2042,209.055647606062,193.524996600189,245.099768180519,60
"3224",2043,215.369393685835,198.363623671768,255.473996149239,60
"3224",2044,222.207796029547,203.582631652031,266.886043753719,60
"3224",2045,230.193362636961,209.622212541301,280.612716354829,60
"3224",2046,238.991106365166,216.233696141818,296.032233343759,60
"3224",2047,247.669185062207,222.590349974549,311.265426694712,60
"3224",2048,256.300385169053,228.897681795645,326.457507224575,60
"3224",2049,265.202435642335,235.377892359596,342.291484794037,60
"3224",2050,276.11070829071,243.151771219374,362.478600059635,60
"3226",2026,121.430953334125,120.701069011708,125.327982031752,60
"3226",2027,122.747529274184,121.662130816296,128.355478749057,60
"3226",2028,124.414735386962,122.890002712297,131.982039451901,60
"3226",2029,126.447148450861,124.392779049381,136.243174082823,60
"3226",2030,128.688157446405,126.058882270615,140.855391191083,60
"3226",2031,131.257770326179,127.971251541929,146.046345825079,60
"3226",2032,134.358278281077,130.268387939949,152.040300275099,60
"3226",2033,137.97454046116,132.936086195938,158.653577395863,60
"3226",2034,141.555367995044,135.593090812248,165.200111067684,60
"3226",2035,145.425619846364,138.463941525809,172.190721806487,60
"3226",2036,149.615879537115,141.568512189751,179.675750736974,60
"3226",2037,154.26471526233,144.998410114756,187.995392100125,60
"3226",2038,159.696147282978,148.969484977933,197.721839990658,60
"3226",2039,164.830524331388,152.751658081615,207.175011759876,60
"3226",2040,170.193677473077,156.697333705415,217.199681863041,60
"3226",2041,175.508638955376,160.623461458566,227.102656946531,60
"3226",2042,181.51135150697,165.018808009125,238.359382031473,60
"3226",2043,188.239357318605,169.905776558499,251.062048339368,60
"3226",2044,195.195039783237,174.947965360209,264.230987175476,60
"3226",2045,203.232598283884,180.705265720963,279.624356969517,60
"3226",2046,210.438183466164,185.919772100391,293.319868867475,60
"3226",2047,218.68622547876,191.818086101693,309.185138750124,60
"3226",2048,228.069494615746,198.450461147229,327.463637300472,60
"3226",2049,238.629661624651,205.838872536321,348.717094943443,60
"3226",2050,249.304614917397,213.284073751165,370.771768465459,60
"3228",2026,165.113604618913,164.651879462277,165.901792425842,60
"3228",2027,166.148962124941,165.400493895926,167.473917616548,60
"3228",2028,167.539549357239,166.433806810608,169.617507620996,60
"3228",2029,169.185884310434,167.679914543054,172.153091677569,60
"3228",2030,171.326964650627,169.304979237072,175.511605806473,60
"3228",2031,173.968623160524,171.309350400533,179.66194953892,60
"3228",2032,177.231634834862,173.772780342221,184.860292314717,60
"3228",2033,180.801168870192,176.471906252469,190.570389071656,60
"3228",2034,184.592568467843,179.346357227409,196.642141144445,60
