"kommunenr_2024","år","y5_predikert","y5_nedre","y5_ovre","n_bootstrap_ok"
"1124",2046,230.219606184444,212.029734049469,246.376252491268,60
"1124",2047,233.937841294167,214.470673688073,251.232166989744,60
"1124",2048,237.49048030448,216.786840832528,255.892872890517,60
"1124",2049,241.679513410551,219.44064902414,261.467042750772,60
"1124",2050,245.424287534729,221.810371176989,266.460840674836,60
"1127",2026,78.4140928982666,78.2639712873233,78.7598185285396,60
"1127",2027,78.1174257321443,77.7731449104845,78.8015492187642,60
"1127",2028,78.0889579685603,77.4747972707979,79.1454867618592,60
"1127",2029,78.2264076291914,77.3051840743675,79.6736118346717,60
"1127",2030,78.6399636863562,77.3283673825084,80.5148460663585,60
"1127",2031,79.2729620881948,77.5100003236908,81.6035645483319,60
"1127",2032,80.1362382285917,77.8538371772852,82.9533908252818,60
"1127",2033,81.3994822729351,78.4575397573421,84.7637069121139,60
"1127",2034,82.7650416464287,79.1462269914822,86.6865262347177,60
"1127",2035,84.6303403700509,80.1506517867573,89.3169431306466,60
"1127",2036,86.1138586552874,80.960024069966,91.44523141998,60
"1127",2037,87.6839391790216,82.0239917840104,93.404957989795,60
"1127",2038,89.408879356181,83.1735805009307,95.5745668115486,60
"1127",2039,90.9414899238773,84.204368247568,97.4979506946328,60
"1127",2040,92.5871920099713,85.2965239695377,99.5763763349891,60
"1127",2041,94.093678403161,86.2988815411393,101.479301921315,60
"1127",2042,95.6625396419709,87.3310831838919,103.47181295032,60
"1127",2043,97.3518369316737,88.4173529151022,105.638610398804,60
"1127",2044,99.0123097527051,89.4760140783407,107.778008857489,60
"1127",2045,100.95566808154,90.6799590453296,110.312038481794,60
"1127",2046,102.712677591085,91.7653336086355,112.520004683406,60
"1127",2047,104.23895167681,92.709285461456,114.38389708138,60
"1127",2048,105.960378064009,93.7459009320166,116.508067336438,60
"1127",2049,107.795419243148,94.8318712790857,118.783925357458,60
"1127",2050,109.815446253264,96.0017793236787,121.470178070213,60
"1130",2026,78.2345471509871,78.0875610075163,78.4719563174276,60
"1130",2027,77.7429290597367,77.4057608906913,78.2112767279976,60
"1130",2028,77.4733588696824,76.8753229238016,78.2043346987802,60
"1130",2029,77.4552342397092,76.5106376571786,78.5280859241352,60
"1130",2030,77.4958421617632,76.1959990037978,78.9185142350705,60
"1130",2031,77.8207127318182,76.0650049791091,79.6332329467485,60
"1130",2032,78.4670921126014,76.1363714887331,80.706970905922,60
"1130",2033,79.428567306937,76.4066816657593,82.1514147337946,60
"1130",2034,80.470502858117,76.7344893877181,83.7537364816188,60
"1130",2035,81.4560979682952,77.0457436064225,85.3133039311168,60
"1130",2036,83.1130607393884,77.7599518947543,87.7628720630815,60
"1130",2037,84.4675013120548,78.6296914308231,89.5135849764565,60
"1130",2038,85.9065893002106,79.5423714557013,91.3529250019963,60
"1130",2039,86.9758235460138,80.2414090686321,92.6776960521135,60
"1130",2040,87.9487795512493,80.8797075126917,93.8826671122273,60
"1130",2041,89.030785878566,81.5782965220715,95.2310396318763,60
"1130",2042,90.4603092909994,82.4705957496099,97.0343669083653,60
"1130",2043,91.8570112004702,83.3389393812059,98.8006718960052,60
"1130",2044,93.2564390049007,84.2010641224434,100.581985231585,60
"1130",2045,94.1358315830391,84.769437658769,101.684432752002,60
